Wavelength	PL390-MAO-Cr-Mau7
509.155	1032
509.283	1033
509.41	1036
509.538	1030
509.666	1029
509.793	1028
509.921	1037
510.049	1043
510.176	1043
510.304	1036
510.432	1029
510.559	1035
510.687	1028
510.815	1037
510.942	1031
511.07	1034
511.197	1031
511.325	1038
511.453	1034
511.58	1029
511.708	1036
511.835	1032
511.963	1026
512.091	1034
512.218	1029
512.346	1034
512.473	1036
512.601	1037
512.728	1038
512.856	1036
512.983	1036
513.111	1030
513.238	1040
513.366	1033
513.494	1041
513.621	1049
513.749	1030
513.876	1040
514.003	1028
514.131	1030
514.258	1038
514.386	1035
514.513	1031
514.641	1029
514.768	1029
514.896	1026
515.023	1032
515.151	1026
515.278	1033
515.405	1032
515.533	1031
515.66	1035
515.788	1038
515.915	1031
516.042	1036
516.17	1037
516.297	1040
516.425	1039
516.552	1033
516.679	1031
516.807	1037
516.934	1034
517.061	1032
517.189	1042
517.316	1032
517.443	1041
517.571	1032
517.698	1032
517.825	1037
517.953	1040
518.08	1036
518.207	1034
518.335	1033
518.462	1031
518.589	1024
518.716	1031
518.844	1030
518.971	1035
519.098	1033
519.226	1030
519.353	1032
519.48	1037
519.607	1034
519.734	1035
519.862	1024
519.989	1029
520.116	1032
520.243	1032
520.371	1036
520.498	1034
520.625	1046
520.752	1032
520.879	1036
521.006	1030
521.134	1036
521.261	1042
521.388	1026
521.515	1028
521.642	1037
521.769	1036
521.896	1036
522.024	1030
522.151	1032
522.278	1029
522.405	1033
522.532	1031
522.659	1033
522.786	1029
522.913	1037
523.04	1041
523.167	1043
523.295	1036
523.422	1033
523.549	1037
523.676	1033
523.803	1032
523.93	1036
524.057	1034
524.184	1032
524.311	1032
524.438	1035
524.565	1036
524.692	1036
524.819	1032
524.946	1030
525.073	1035
525.2	1036
525.327	1044
525.454	1039
525.581	1042
525.708	1036
525.835	1030
525.962	1037
526.088	1039
526.215	1034
526.342	1029
526.469	1026
526.596	1034
526.723	1042
526.85	1034
526.977	1031
527.104	1029
527.231	1032
527.358	1037
527.484	1033
527.611	1037
527.738	1031
527.865	1038
527.992	1038
528.119	1040
528.246	1030
528.372	1040
528.499	1038
528.626	1043
528.753	1041
528.88	1031
529.006	1033
529.133	1036
529.26	1037
529.387	1031
529.514	1031
529.64	1030
529.767	1039
529.894	1039
530.021	1029
530.147	1032
530.274	1038
530.401	1034
530.528	1037
530.654	1032
530.781	1035
530.908	1034
531.034	1038
531.161	1038
531.288	1031
531.414	1031
531.541	1039
531.668	1039
531.795	1038
531.921	1030
532.048	1028
532.174	1038
532.301	1036
532.428	1037
532.554	1034
532.681	1032
532.808	1032
532.934	1038
533.061	1043
533.187	1034
533.314	1034
533.441	1038
533.567	1041
533.694	1033
533.82	1036
533.947	1031
534.074	1038
534.2	1041
534.327	1044
534.453	1029
534.58	1038
534.706	1035
534.833	1034
534.959	1034
535.086	1029
535.212	1038
535.339	1033
535.465	1033
535.592	1032
535.718	1040
535.845	1033
535.971	1039
536.098	1029
536.224	1043
536.351	1029
536.477	1032
536.604	1032
536.73	1039
536.856	1028
536.983	1036
537.109	1028
537.236	1033
537.362	1038
537.488	1034
537.615	1040
537.741	1032
537.868	1044
537.994	1033
538.12	1034
538.247	1039
538.373	1030
538.499	1035
538.626	1046
538.752	1043
538.878	1037
539.005	1027
539.131	1040
539.257	1027
539.384	1035
539.51	1038
539.636	1056
539.763	1035
539.889	1039
540.015	1030
540.141	1038
540.268	1031
540.394	1032
540.52	1031
540.646	1038
540.773	1036
540.899	1035
541.025	1031
541.151	1036
541.278	1034
541.404	1038
541.53	1036
541.656	1032
541.782	1035
541.909	1027
542.035	1033
542.161	1031
542.287	1041
542.413	1032
542.539	1035
542.665	1039
542.792	1032
542.918	1034
543.044	1035
543.17	1028
543.296	1033
543.422	1034
543.548	1028
543.674	1031
543.801	1039
543.927	1039
544.053	1037
544.179	1029
544.305	1029
544.431	1034
544.557	1042
544.683	1042
544.809	1044
544.935	1038
545.061	1041
545.187	1035
545.313	1037
545.439	1038
545.565	1034
545.691	1042
545.817	1032
545.943	1030
546.069	1036
546.195	1033
546.321	1041
546.447	1032
546.573	1042
546.699	1035
546.825	1027
546.951	1037
547.077	1040
547.203	1030
547.329	1033
547.454	1034
547.58	1039
547.706	1031
547.832	1043
547.958	1040
548.084	1035
548.21	1035
548.336	1038
548.462	1032
548.587	1027
548.713	1029
548.839	1027
548.965	1032
549.091	1034
549.217	1032
549.342	1043
549.468	1036
549.594	1032
549.72	1034
549.846	1037
549.971	1038
550.097	1035
550.223	1035
550.349	1038
550.474	1038
550.6	1031
550.726	1040
550.852	1039
550.977	1037
551.103	1036
551.229	1042
551.355	1038
551.48	1037
551.606	1031
551.732	1036
551.857	1043
551.983	1038
552.109	1042
552.234	1034
552.36	1036
552.486	1041
552.611	1042
552.737	1031
552.863	1044
552.988	1040
553.114	1033
553.24	1032
553.365	1045
553.491	1038
553.616	1033
553.742	1034
553.868	1038
553.993	1041
554.119	1042
554.244	1033
554.37	1039
554.495	1041
554.621	1036
554.746	1040
554.872	1034
554.998	1038
555.123	1038
555.249	1040
555.374	1041
555.5	1032
555.625	1035
555.751	1030
555.876	1038
556.002	1023
556.127	1036
556.252	1036
556.378	1038
556.503	1032
556.629	1033
556.754	1036
556.88	1044
557.005	1031
557.131	1041
557.256	1046
557.381	1037
557.507	1037
557.632	1034
557.758	1030
557.883	1032
558.008	1032
558.134	1037
558.259	1034
558.384	1039
558.51	1030
558.635	1032
558.76	1036
558.886	1025
559.011	1031
559.136	1038
559.262	1035
559.387	1042
559.512	1032
559.638	1031
559.763	1043
559.888	1037
560.013	1041
560.139	1034
560.264	1037
560.389	1039
560.514	1032
560.64	1035
560.765	1042
560.89	1036
561.015	1036
561.141	1032
561.266	1042
561.391	1031
561.516	1030
561.641	1035
561.767	1033
561.892	1029
562.017	1034
562.142	1035
562.267	1033
562.392	1035
562.518	1038
562.643	1037
562.768	1037
562.893	1032
563.018	1035
563.143	1035
563.268	1031
563.393	1036
563.518	1041
563.644	1036
563.769	1034
563.894	1032
564.019	1035
564.144	1041
564.269	1035
564.394	1038
564.519	1036
564.644	1041
564.769	1036
564.894	1048
565.019	1032
565.144	1039
565.269	1036
565.394	1035
565.519	1030
565.644	1051
565.769	1040
565.894	1035
566.019	1033
566.144	1040
566.269	1038
566.394	1041
566.519	1040
566.644	1043
566.769	1040
566.893	1040
567.018	1036
567.143	1038
567.268	1033
567.393	1031
567.518	1045
567.643	1032
567.768	1041
567.893	1039
568.017	1042
568.142	1036
568.267	1033
568.392	1040
568.517	1040
568.642	1038
568.766	1052
568.891	1036
569.016	1046
569.141	1039
569.266	1033
569.39	1036
569.515	1040
569.64	1033
569.765	1045
569.889	1033
570.014	1037
570.139	1040
570.264	1046
570.388	1039
570.513	1044
570.638	1034
570.762	1030
570.887	1035
571.012	1046
571.137	1041
571.261	1041
571.386	1043
571.511	1044
571.635	1038
571.76	1039
571.885	1027
572.009	1032
572.134	1044
572.258	1036
572.383	1037
572.508	1039
572.632	1040
572.757	1039
572.881	1040
573.006	1040
573.131	1036
573.255	1040
573.38	1035
573.504	1030
573.629	1041
573.753	1042
573.878	1030
574.003	1040
574.127	1034
574.252	1039
574.376	1041
574.501	1041
574.625	1028
574.75	1035
574.874	1043
574.999	1035
575.123	1033
575.248	1039
575.372	1036
575.496	1039
575.621	1037
575.745	1039
575.87	1046
575.994	1044
576.119	1048
576.243	1037
576.367	1038
576.492	1041
576.616	1037
576.741	1036
576.865	1035
576.989	1039
577.114	1047
577.238	1037
577.362	1046
577.487	1032
577.611	1051
577.735	1028
577.86	1039
577.984	1037
578.108	1040
578.233	1035
578.357	1043
578.481	1038
578.606	1045
578.73	1042
578.854	1044
578.978	1038
578.977	1027
579.106	1020
579.234	1038
579.362	1029
579.491	1028
579.619	1035
579.747	1034
579.875	1041
580.004	1039
580.132	1036
580.26	1030
580.388	1033
580.517	1028
580.645	1038
580.773	1032
580.901	1035
581.03	1024
581.158	1034
581.286	1039
581.414	1038
581.542	1038
581.671	1036
581.799	1039
581.927	1037
582.055	1041
582.183	1026
582.312	1027
582.44	1031
582.568	1032
582.696	1033
582.824	1036
582.952	1041
583.08	1033
583.209	1034
583.337	1031
583.465	1038
583.593	1045
583.721	1036
583.849	1039
583.977	1029
584.105	1035
584.233	1038
584.362	1038
584.49	1033
584.618	1041
584.746	1034
584.874	1046
585.002	1035
585.13	1045
585.258	1037
585.386	1039
585.514	1043
585.642	1027
585.77	1035
585.898	1047
586.026	1043
586.154	1040
586.282	1035
586.41	1035
586.538	1053
586.666	1046
586.794	1044
586.922	1041
587.05	1041
587.178	1042
587.306	1043
587.434	1042
587.562	1042
587.69	1047
587.818	1039
587.946	1049
588.074	1045
588.202	1044
588.33	1050
588.458	1048
588.586	1054
588.714	1049
588.842	1057
588.97	1049
589.097	1037
589.225	1049
589.353	1044
589.481	1036
589.609	1048
589.737	1052
589.865	1053
589.993	1053
590.121	1041
590.248	1040
590.376	1042
590.504	1051
590.632	1047
590.76	1058
590.888	1056
591.015	1053
591.143	1049
591.271	1054
591.399	1061
591.527	1057
591.655	1057
591.782	1056
591.91	1058
592.038	1061
592.166	1063
592.294	1059
592.421	1056
592.549	1059
592.677	1064
592.805	1068
592.932	1061
593.06	1062
593.188	1050
593.316	1055
593.443	1061
593.571	1054
593.699	1053
593.826	1058
593.954	1049
594.082	1067
594.21	1072
594.337	1059
594.465	1052
594.593	1064
594.72	1068
594.848	1067
594.976	1065
595.103	1061
595.231	1073
595.359	1060
595.486	1066
595.614	1076
595.742	1070
595.869	1061
595.997	1061
596.124	1055
596.252	1067
596.38	1067
596.507	1056
596.635	1077
596.763	1063
596.89	1071
597.018	1053
597.145	1075
597.273	1082
597.4	1071
597.528	1065
597.656	1073
597.783	1055
597.911	1073
598.038	1077
598.166	1073
598.293	1079
598.421	1081
598.548	1075
598.676	1084
598.803	1078
598.931	1091
599.058	1078
599.186	1083
599.313	1082
599.441	1083
599.568	1068
599.696	1082
599.823	1078
599.951	1094
600.078	1076
600.206	1088
600.333	1087
600.461	1086
600.588	1086
600.715	1086
600.843	1086
600.97	1093
601.098	1077
601.225	1095
601.353	1087
601.48	1089
601.607	1091
601.735	1104
601.862	1105
601.99	1112
602.117	1083
602.244	1096
602.372	1099
602.499	1098
602.626	1104
602.754	1100
602.881	1104
603.008	1091
603.136	1098
603.263	1097
603.39	1093
603.518	1109
603.645	1107
603.772	1093
603.9	1107
604.027	1116
604.154	1106
604.281	1114
604.409	1096
604.536	1104
604.663	1106
604.791	1123
604.918	1122
605.045	1118
605.172	1087
605.3	1107
605.427	1119
605.554	1116
605.681	1126
605.809	1130
605.936	1112
606.063	1124
606.19	1116
606.317	1127
606.445	1120
606.572	1122
606.699	1112
606.826	1124
606.953	1141
607.08	1141
607.208	1125
607.335	1119
607.462	1139
607.589	1143
607.716	1138
607.843	1113
607.97	1126
608.098	1138
608.225	1133
608.352	1135
608.479	1133
608.606	1135
608.733	1148
608.86	1139
608.987	1134
609.114	1136
609.241	1147
609.369	1137
609.496	1130
609.623	1149
609.75	1147
609.877	1134
610.004	1141
610.131	1138
610.258	1156
610.385	1145
610.512	1132
610.639	1145
610.766	1152
610.893	1149
611.02	1159
611.147	1144
611.274	1145
611.401	1157
611.528	1156
611.655	1147
611.782	1144
611.909	1159
612.036	1169
612.163	1156
612.29	1162
612.417	1166
612.543	1183
612.67	1163
612.797	1165
612.924	1164
613.051	1172
613.178	1165
613.305	1167
613.432	1173
613.559	1169
613.686	1178
613.813	1168
613.939	1181
614.066	1188
614.193	1176
614.32	1186
614.447	1171
614.574	1183
614.701	1179
614.827	1189
614.954	1209
615.081	1204
615.208	1189
615.335	1188
615.461	1211
615.588	1185
615.715	1183
615.842	1215
615.969	1188
616.095	1204
616.222	1189
616.349	1192
616.476	1212
616.602	1221
616.729	1210
616.856	1211
616.983	1196
617.109	1218
617.236	1225
617.363	1220
617.49	1222
617.616	1220
617.743	1235
617.87	1215
617.996	1230
618.123	1209
618.25	1223
618.376	1234
618.503	1218
618.63	1226
618.756	1233
618.883	1230
619.01	1211
619.136	1246
619.263	1220
619.39	1243
619.516	1231
619.643	1237
619.769	1224
619.896	1235
620.023	1230
620.149	1231
620.276	1248
620.402	1248
620.529	1245
620.656	1253
620.782	1261
620.909	1265
621.035	1246
621.162	1247
621.288	1269
621.415	1260
621.541	1277
621.668	1255
621.795	1250
621.921	1277
622.048	1260
622.174	1266
622.301	1262
622.427	1279
622.554	1268
622.68	1285
622.807	1287
622.933	1284
623.059	1273
623.186	1269
623.312	1269
623.439	1300
623.565	1304
623.692	1302
623.818	1289
623.945	1277
624.071	1285
624.197	1293
624.324	1298
624.45	1293
624.577	1278
624.703	1315
624.829	1290
624.956	1299
625.082	1316
625.209	1319
625.335	1323
625.461	1319
625.588	1325
625.714	1312
625.84	1323
625.967	1334
626.093	1329
626.219	1325
626.346	1334
626.472	1349
626.598	1332
626.725	1335
626.851	1329
626.977	1357
627.103	1358
627.23	1324
627.356	1345
627.482	1351
627.608	1385
627.735	1385
627.861	1368
627.987	1383
628.113	1363
628.24	1370
628.366	1341
628.492	1374
628.618	1389
628.745	1363
628.871	1381
628.997	1366
629.123	1374
629.249	1373
629.376	1375
629.502	1397
629.628	1390
629.754	1410
629.88	1388
630.006	1407
630.132	1392
630.259	1410
630.385	1425
630.511	1406
630.637	1413
630.763	1407
630.889	1423
631.015	1424
631.141	1424
631.268	1451
631.394	1453
631.52	1441
631.646	1434
631.772	1461
631.898	1437
632.024	1462
632.15	1465
632.276	1465
632.402	1450
632.528	1449
632.654	1486
632.78	1472
632.906	1470
633.032	1463
633.158	1467
633.284	1487
633.41	1486
633.536	1462
633.662	1499
633.788	1494
633.914	1515
634.04	1506
634.166	1516
634.292	1522
634.418	1525
634.544	1508
634.67	1547
634.796	1548
634.922	1560
635.048	1576
635.173	1549
635.299	1533
635.425	1561
635.551	1544
635.677	1545
635.803	1570
635.929	1576
636.055	1588
636.181	1598
636.306	1580
636.432	1599
636.558	1559
636.684	1594
636.81	1600
636.936	1597
637.061	1570
637.187	1565
637.313	1603
637.439	1620
637.565	1582
637.69	1644
637.816	1597
637.942	1622
638.068	1620
638.193	1639
638.319	1646
638.445	1616
638.571	1655
638.696	1624
638.822	1630
638.948	1647
639.074	1655
639.199	1675
639.325	1714
639.451	1676
639.577	1716
639.702	1724
639.828	1677
639.954	1706
640.079	1652
640.205	1699
640.331	1703
640.456	1714
640.582	1706
640.708	1711
640.833	1730
640.959	1758
641.084	1766
641.21	1756
641.336	1775
641.461	1787
641.587	1762
641.712	1766
641.838	1767
641.964	1853
642.089	1796
642.215	1836
642.34	1813
642.466	1801
642.592	1852
642.717	1856
642.843	1819
642.968	1889
643.094	1842
643.219	1886
643.345	1873
643.47	1897
643.596	1883
643.721	1909
643.847	1906
643.972	1927
644.098	1941
644.223	1957
644.349	1946
644.474	1927
644.6	1948
644.725	1969
644.85	1981
644.976	2023
645.101	1988
645.227	2018
645.352	2002
645.478	2023
645.603	2061
645.728	2038
645.854	2018
645.979	2078
646.105	2044
646.23	2068
646.355	2120
646.481	2061
646.606	2065
646.731	2092
646.857	2126
646.982	2114
647.107	2171
647.233	2134
647.358	2145
647.483	2187
647.609	2195
647.734	2192
647.859	2206
647.985	2227
648.11	2223
648.235	2258
648.36	2269
648.486	2287
648.611	2270
648.736	2298
648.862	2289
648.987	2352
649.112	2337
649.237	2334
649.362	2385
649.488	2414
649.613	2465
649.738	2435
649.863	2448
649.988	2439
650.114	2484
650.239	2510
650.364	2494
650.489	2536
650.614	2542
650.74	2546
650.865	2583
650.99	2636
651.115	2607
651.24	2679
651.365	2667
651.49	2697
651.615	2731
651.741	2690
651.866	2749
651.991	2740
652.116	2801
652.241	2792
652.366	2789
652.491	2809
652.616	2814
652.741	2838
652.866	2847
652.991	2834
653.116	2823
653.241	2812
653.366	2851
653.491	2901
653.616	2836
653.741	2908
653.866	2900
653.991	2974
654.116	2900
654.241	2907
654.366	2998
654.491	2977
654.616	2985
654.741	2963
654.866	3016
654.991	3038
655.116	3071
655.241	3128
655.366	3091
655.491	3115
655.616	3159
655.741	3171
655.866	3286
655.99	3224
656.115	3334
656.24	3386
656.365	3348
656.49	3459
656.615	3520
656.74	3488
656.865	3547
656.989	3614
657.114	3651
657.239	3621
657.364	3727
657.489	3646
657.614	3759
657.738	3739
657.863	3796
657.988	3816
658.113	3846
658.238	3874
658.362	3898
658.487	3894
658.612	3924
658.737	4017
658.861	3976
658.986	3995
659.111	4012
659.236	4057
659.36	4115
659.485	4178
659.61	4225
659.734	4220
659.859	4301
659.984	4351
660.108	4433
660.233	4437
660.358	4570
660.482	4617
660.607	4700
660.732	4683
660.856	4746
660.981	4866
661.106	4884
661.23	4991
661.355	5050
661.48	5032
661.604	5171
661.729	5206
661.853	5184
661.978	5284
662.103	5367
662.227	5313
662.352	5389
662.476	5438
662.601	5444
662.725	5554
662.85	5547
662.974	5621
663.099	5670
663.224	5626
663.348	5632
663.473	5705
663.597	5770
663.722	5742
663.846	5779
663.971	5796
664.095	5944
664.219	5972
664.344	5950
664.468	6109
664.593	6030
664.717	6076
664.842	6200
664.966	6264
665.091	6350
665.215	6296
665.339	6372
665.464	6468
665.588	6453
665.713	6481
665.837	6482
665.961	6570
666.086	6532
666.21	6628
666.335	6665
666.459	6666
666.583	6775
666.708	6816
666.832	6737
666.956	6859
667.081	6851
667.205	6777
667.329	6893
667.454	6946
667.578	6919
667.702	6941
667.826	6940
667.951	7022
668.075	6892
668.199	6889
668.324	7020
668.448	6969
668.572	7037
668.696	7089
668.82	6980
668.945	7123
669.069	7130
669.193	7125
669.317	7140
669.442	7244
669.566	7290
669.69	7217
669.814	7348
669.938	7355
670.062	7340
670.187	7451
670.311	7557
670.435	7676
670.559	7777
670.683	7743
670.807	7928
670.931	7976
671.056	8109
671.18	8195
671.304	8337
671.428	8482
671.552	8652
671.676	8620
671.8	8733
671.924	8925
672.048	8976
672.172	9084
672.296	9209
672.42	9231
672.544	9398
672.669	9438
672.793	9760
672.917	9677
673.041	9774
673.165	9993
673.289	10093
673.413	10165
673.537	10372
673.661	10548
673.785	10623
673.908	10684
674.032	10888
674.156	10922
674.28	11132
674.404	11269
674.528	11399
674.652	11484
674.776	11658
674.9	11634
675.024	11859
675.148	11985
675.272	12174
675.396	12017
675.519	12176
675.643	12274
675.767	12258
675.891	12455
676.015	12288
676.139	12398
676.263	12261
676.386	12247
676.51	12121
676.634	12152
676.758	11998
676.882	12031
677.005	11878
677.129	11799
677.253	11748
677.377	11731
677.501	11566
677.624	11714
677.748	11435
677.872	11395
677.996	11293
678.119	11312
678.243	11038
678.367	11027
678.491	10932
678.614	10953
678.738	10791
678.862	10651
678.985	10615
679.109	10528
679.233	10414
679.356	10389
679.48	10153
679.604	10268
679.727	10049
679.851	9991
679.975	9924
680.098	9916
680.222	9744
680.346	9724
680.469	9641
680.593	9476
680.716	9491
680.84	9455
680.963	9324
681.087	9352
681.211	9284
681.334	9159
681.458	9270
681.581	9205
681.705	9054
681.828	9098
681.952	8993
682.075	9162
682.199	9091
682.322	9229
682.446	9228
682.569	9263
682.693	9354
682.816	9421
682.94	9713
683.063	9700
683.187	9944
683.31	10314
683.434	10750
683.557	11201
683.681	11939
683.804	12517
683.928	13458
684.051	14659
684.174	15901
684.298	17423
684.421	18964
684.545	20659
684.668	22644
684.791	24326
684.915	26320
685.038	27917
685.161	29752
685.285	31077
685.408	33028
685.531	34512
685.655	35838
685.778	37384
685.901	38673
686.025	39943
686.148	41235
686.271	42583
686.395	43572
686.518	44964
686.641	46354
686.764	47675
686.888	48492
687.011	49512
687.134	50536
687.257	51120
687.381	51713
687.504	52405
687.627	52876
687.75	53413
687.873	53285
687.997	53303
688.12	53616
688.243	53481
688.366	53185
688.489	52953
688.613	52499
688.736	51941
688.859	51507
688.982	50793
689.105	50124
689.228	49369
689.351	48562
689.475	47612
689.598	47004
689.721	46256
689.844	45050
689.967	43953
690.09	43262
690.213	42154
690.336	41320
690.459	40244
690.582	39304
690.705	38911
690.828	37990
690.951	36930
691.074	36343
691.197	35731
691.32	35296
691.443	34503
691.566	34039
691.689	33698
691.812	33393
691.935	33190
692.058	32802
692.181	32533
692.304	32284
692.427	32149
692.55	31977
692.673	31566
692.796	31352
692.919	31222
693.042	31113
693.165	30973
693.288	30729
693.411	30624
693.533	30270
693.656	30175
693.779	29692
693.902	29825
694.025	29561
694.148	29116
694.271	29220
694.393	28733
694.516	28506
694.639	28261
694.762	28088
694.885	27710
695.008	27643
695.13	27508
695.253	27314
695.376	27285
695.499	27196
695.622	27189
695.744	26967
695.867	27000
695.99	26853
696.113	26777
696.235	26860
696.358	26747
696.481	26820
696.603	26681
696.726	26636
696.849	26656
696.972	26941
697.094	26909
697.217	26971
697.34	26916
697.462	26742
697.585	26731
697.708	26585
697.83	26838
697.953	26696
698.075	26519
698.198	26370
698.321	26356
698.443	26196
698.566	26240
698.688	26075
698.811	25965
698.934	25719
699.056	25622
699.179	25734
699.301	25706
699.424	25357
699.546	25313
699.669	25091
699.792	24803
699.914	24907
700.037	24580
700.159	24350
700.282	24200
700.404	23998
700.527	23857
700.649	23581
700.772	23298
700.894	23146
701.016	22893
