Wavelength	PL390-MAO-Cr-Mau8
nm	Counts
698.321	13621
698.443	13533
698.566	13517
698.688	13437
698.811	13524
698.934	13288
699.056	13322
699.179	13133
699.301	13147
699.424	13238
699.546	13083
699.669	12941
699.792	12919
699.914	12890
700.037	12816
700.159	12662
700.282	12544
700.404	12498
700.527	12381
700.649	12275
700.772	12272
700.894	11915
701.016	11907
701.139	11861
701.261	11776
701.384	11455
701.506	11528
701.629	11424
701.751	11273
701.873	11228
701.996	11160
702.118	10981
702.241	10999
702.363	10878
702.485	10872
702.608	10835
702.73	10895
702.853	10765
702.975	10787
703.097	10753
703.22	10798
703.342	10819
703.464	10866
703.587	10775
703.709	11040
703.831	10924
703.953	10976
704.076	10973
704.198	11053
704.32	11122
704.442	11252
704.565	11151
704.687	11373
704.809	11468
704.931	11501
705.054	11585
705.176	11741
705.298	11683
705.42	11749
705.543	11840
705.665	11877
705.787	11882
705.909	12010
706.031	12056
706.025	12459
706.151	12423
706.278	12486
706.404	12716
706.531	12624
706.657	12576
706.783	12679
706.91	12684
707.036	12666
707.162	12678
707.289	12664
707.415	12598
707.541	12443
707.668	12461
707.794	12600
707.92	12480
708.047	12456
708.173	12405
708.299	12368
708.426	12351
708.552	12316
708.678	12242
708.805	12155
708.931	12050
709.057	12000
709.183	11799
709.31	11900
709.436	11663
709.562	11678
709.688	11509
709.815	11396
709.941	11281
710.067	11306
710.193	11069
710.32	11050
710.446	11058
710.572	10763
710.698	10860
710.824	10548
710.951	10633
711.077	10539
711.203	10462
711.329	10368
711.455	10272
711.581	10128
711.708	10238
711.834	10180
711.96	10084
712.086	10134
712.212	9971
712.338	9989
712.464	9938
712.591	9897
712.717	9817
712.843	9974
712.969	9805
713.095	9830
713.221	9743
713.347	9753
713.473	9654
713.599	9702
713.725	9757
713.852	9714
713.978	9703
714.104	9777
714.23	9691
714.356	9805
714.482	9850
714.608	9867
714.734	9959
714.86	9851
714.986	10067
715.112	10140
715.238	10180
715.364	10186
715.49	10139
715.616	10376
715.742	10393
715.868	10461
715.994	10514
716.12	10574
716.246	10650
716.372	10738
716.498	10698
716.624	10821
716.75	10731
716.876	10700
717.002	10644
717.127	10519
717.253	10523
717.379	10430
717.505	10272
717.631	10306
717.757	10118
717.883	9834
718.009	9767
718.135	9615
718.261	9497
718.386	9234
718.512	9280
718.638	9095
718.764	9016
718.89	8764
719.016	8685
719.142	8562
719.267	8354
719.393	8290
719.519	8161
719.645	8058
719.771	7937
719.896	7940
720.022	7779
720.148	7723
720.274	7682
720.4	7658
720.525	7552
720.651	7459
720.777	7376
720.903	7417
721.029	7351
721.154	7250
721.28	7322
721.406	7251
721.531	7284
721.657	7218
721.783	7195
721.909	7151
722.034	7080
722.16	7092
722.286	7076
722.411	6943
722.537	7000
722.663	6875
722.789	6785
722.914	6768
723.04	6673
723.166	6597
723.291	6611
723.417	6483
723.542	6439
723.668	6430
723.794	6292
723.919	6166
724.045	6263
724.171	6111
724.296	6123
724.422	6035
724.547	5965
724.673	5817
724.799	5859
724.924	5804
725.05	5732
725.175	5616
725.301	5684
725.426	5655
725.552	5561
725.678	5457
725.803	5456
725.929	5436
726.054	5324
726.18	5327
726.305	5301
726.431	5318
726.556	5278
726.682	5269
726.807	5184
726.933	5247
727.058	5145
727.184	5030
727.309	5045
727.435	4998
727.56	4921
727.686	4984
727.811	4941
727.937	4901
728.062	4874
728.187	4793
728.313	4780
728.438	4809
728.564	4736
728.689	4775
728.815	4681
728.94	4732
729.065	4697
729.191	4689
729.316	4664
729.441	4636
729.567	4614
729.692	4594
729.818	4566
729.943	4566
730.068	4427
730.194	4506
730.319	4556
730.444	4472
730.57	4466
730.695	4460
730.82	4422
730.946	4448
731.071	4472
731.196	4368
731.321	4364
731.447	4388
731.572	4306
731.697	4314
731.823	4293
731.948	4324
732.073	4271
732.198	4243
732.324	4225
732.449	4256
732.574	4170
732.699	4208
732.825	4211
732.95	4202
733.075	4190
733.2	4190
733.325	4170
733.451	4137
733.576	4054
733.701	4131
733.826	4058
733.951	4004
734.077	4018
734.202	4073
734.327	4079
734.452	4010
734.577	3991
734.702	4003
734.827	3941
734.953	3996
735.078	3943
735.203	3953
735.328	3965
735.453	3922
735.578	3898
735.703	3888
735.828	3877
735.953	3826
736.078	3872
736.203	3883
736.329	3806
736.454	3861
736.579	3789
736.704	3879
736.829	3803
736.954	3851
737.079	3840
737.204	3799
737.329	3776
737.454	3796
737.579	3798
737.704	3795
737.829	3775
737.954	3722
738.079	3796
738.204	3762
738.329	3806
738.454	3797
738.579	3737
738.704	3743
738.829	3680
738.953	3679
739.078	3690
739.203	3703
739.328	3659
739.453	3648
739.578	3695
739.703	3668
739.828	3615
739.953	3615
740.078	3618
740.203	3604
740.327	3709
740.452	3633
740.577	3601
740.702	3578
740.827	3568
740.952	3648
741.077	3554
741.201	3542
741.326	3564
741.451	3536
741.576	3483
741.701	3528
741.825	3538
741.95	3488
742.075	3512
742.2	3433
742.325	3453
742.449	3471
742.574	3485
742.699	3438
742.824	3451
742.948	3444
743.073	3447
743.198	3455
743.323	3386
743.447	3407
743.572	3357
743.697	3363
743.821	3354
743.946	3344
744.071	3387
744.196	3346
744.32	3315
744.445	3327
744.57	3264
744.694	3334
744.819	3261
744.944	3317
745.068	3288
745.193	3228
745.318	3182
745.442	3251
745.567	3193
745.691	3272
745.816	3195
745.941	3262
746.065	3233
746.19	3137
746.314	3161
746.439	3208
746.564	3192
746.688	3206
746.813	3136
746.937	3116
747.062	3143
747.186	3116
747.311	3106
747.435	3107
747.56	3092
747.684	3142
747.809	3090
747.933	3118
748.058	3092
748.182	3053
748.307	3082
748.431	3064
748.556	3083
748.68	3056
748.805	3080
748.929	3029
749.054	3003
749.178	2998
749.303	2991
749.427	3063
749.552	2969
749.676	2994
749.8	2957
749.925	3007
750.049	2965
750.174	2958
750.298	2922
750.422	3014
750.547	2931
750.671	2970
750.796	2930
750.92	2879
751.044	2922
751.169	2885
751.293	2869
751.417	2815
751.542	2819
751.666	2878
751.79	2877
751.915	2863
752.039	2877
752.163	2859
752.287	2831
752.412	2842
752.536	2841
752.66	2824
752.785	2801
752.909	2812
753.033	2768
753.157	2848
753.282	2789
753.406	2742
753.53	2741
753.654	2750
753.779	2768
753.903	2793
754.027	2747
754.151	2755
754.275	2755
754.4	2746
754.524	2712
754.648	2736
754.772	2699
754.896	2738
755.02	2657
755.145	2688
755.269	2675
755.393	2659
755.517	2732
755.641	2682
755.765	2671
755.889	2613
756.013	2720
756.138	2673
756.262	2659
756.386	2674
756.51	2603
756.634	2610
756.758	2638
756.882	2592
757.006	2647
757.13	2579
757.254	2604
757.378	2633
757.502	2627
757.626	2612
757.75	2584
757.874	2592
757.998	2575
758.122	2554
758.246	2561
758.37	2544
758.494	2564
758.618	2542
758.742	2549
758.866	2539
758.99	2569
759.114	2540
759.238	2516
759.362	2509
759.486	2487
759.61	2520
759.734	2518
759.858	2470
759.982	2500
760.106	2505
760.23	2435
760.353	2497
760.477	2439
760.601	2478
760.725	2476
760.849	2476
760.973	2437
761.097	2456
761.221	2438
761.344	2463
761.468	2421
761.592	2388
761.716	2412
761.84	2452
761.963	2437
762.087	2450
762.211	2423
762.335	2402
762.459	2424
762.582	2437
762.706	2388
762.83	2370
762.954	2365
763.078	2390
763.201	2368
763.325	2347
763.449	2391
763.572	2376
763.696	2380
763.82	2371
763.944	2348
764.067	2332
764.191	2350
764.315	2335
764.438	2358
764.562	2372
764.686	2359
764.809	2350
764.933	2367
765.057	2330
765.18	2314
765.304	2293
765.428	2327
765.551	2294
765.675	2257
765.798	2333
765.922	2307
766.046	2309
766.169	2261
766.293	2284
766.416	2325
766.54	2318
766.664	2256
766.787	2257
766.911	2267
767.034	2275
767.158	2287
767.281	2286
767.405	2279
767.528	2220
767.652	2245
767.775	2230
767.899	2232
768.022	2220
768.146	2211
768.269	2211
768.393	2214
768.516	2240
768.64	2204
768.763	2203
768.887	2213
769.01	2192
769.134	2174
769.257	2164
769.381	2211
769.504	2176
769.627	2164
769.751	2188
769.874	2162
769.998	2191
770.121	2176
770.244	2152
770.368	2113
770.491	2177
770.614	2174
770.738	2172
770.861	2130
770.985	2092
771.108	2116
771.231	2149
771.355	2106
771.478	2093
771.601	2175
771.724	2121
771.848	2129
771.971	2113
772.094	2150
772.218	2113
772.341	2113
772.464	2125
772.587	2092
772.711	2085
772.834	2118
772.957	2088
773.08	2095
773.204	2045
773.327	2094
773.45	2064
773.573	2088
773.696	2069
773.82	2075
773.943	2056
774.066	2092
774.189	2033
774.312	2069
774.436	2060
774.559	2065
774.682	2044
774.805	2030
774.928	2010
775.051	2056
775.174	1995
775.297	2015
775.421	2024
775.544	2062
775.667	2022
775.79	2016
775.913	2034
776.036	1987
776.159	2020
776.282	1960
776.405	2012
776.528	2009
776.651	1988
776.774	1980
776.897	2014
777.02	1973
777.143	1981
777.266	1998
777.389	2026
777.512	1995
777.635	1991
777.758	1959
777.881	1969
778.004	1949
778.127	1955
778.25	1971
778.373	1952
778.496	1976
778.619	1952
778.742	1948
778.865	1941
778.988	1946
779.111	1944
779.234	1958
779.357	1935
779.48	1934
779.602	1945
779.725	1923
779.848	1886
779.971	1896
780.094	1932
780.217	1936
780.34	1909
780.462	1950
780.585	1874
780.708	1928
780.831	1927
780.954	1908
781.077	1932
781.199	1902
781.322	1901
781.445	1895
781.568	1916
781.691	1875
781.813	1904
781.936	1855
782.059	1896
782.182	1892
782.304	1900
782.427	1876
782.55	1850
782.672	1840
782.795	1880
782.918	1842
783.041	1867
783.163	1876
783.286	1859
783.409	1836
783.531	1844
783.654	1861
783.777	1827
783.899	1851
784.022	1813
784.145	1856
784.267	1847
784.39	1829
784.512	1842
784.635	1845
784.758	1803
784.88	1822
785.003	1814
785.125	1797
785.248	1808
785.371	1795
785.493	1801
785.616	1785
785.738	1764
785.861	1805
785.983	1779
786.106	1818
786.228	1803
786.351	1812
786.473	1827
786.596	1807
786.718	1804
786.841	1804
786.963	1812
787.086	1751
787.208	1783
787.331	1797
787.453	1781
787.576	1759
787.698	1760
787.821	1779
787.943	1798
788.066	1784
788.188	1752
788.31	1775
788.433	1753
788.555	1784
788.678	1787
788.8	1740
788.922	1722
789.045	1777
789.167	1737
789.289	1740
789.412	1745
789.534	1721
789.656	1754
789.779	1721
789.901	1748
790.023	1738
790.146	1754
790.268	1758
790.39	1733
790.513	1701
790.635	1735
790.757	1732
790.879	1743
791.002	1728
791.124	1736
791.246	1722
791.368	1725
791.491	1748
791.613	1734
791.735	1697
791.857	1697
791.98	1708
792.102	1718
792.224	1708
792.346	1696
792.468	1730
792.59	1712
792.713	1698
792.835	1745
792.957	1657
793.079	1699
793.201	1711
793.323	1705
793.446	1685
793.568	1678
793.69	1696
793.812	1637
793.934	1676
794.056	1733
794.178	1703
794.3	1687
794.422	1679
794.544	1716
794.666	1684
794.788	1704
794.91	1681
795.033	1682
795.155	1656
795.277	1678
795.399	1635
795.521	1675
795.643	1656
795.765	1669
795.887	1678
796.009	1686
796.131	1660
796.253	1680
796.374	1627
796.496	1661
796.618	1678
796.74	1651
796.862	1667
796.984	1651
797.106	1666
797.228	1652
797.35	1654
797.472	1664
797.594	1644
797.716	1658
797.837	1661
797.959	1679
798.081	1675
798.203	1659
798.325	1651
798.447	1622
798.569	1635
798.69	1645
798.812	1647
798.934	1638
799.056	1629
799.178	1634
799.299	1628
799.421	1652
799.543	1636
799.665	1619
799.787	1624
799.908	1637
800.03	1667
800.152	1624
800.274	1624
800.395	1614
800.517	1616
800.639	1626
800.76	1603
800.882	1610
801.004	1636
801.126	1615
801.247	1652
801.369	1626
801.491	1611
801.612	1641
801.734	1629
801.856	1631
801.977	1617
802.099	1615
802.22	1639
802.342	1586
802.464	1611
802.585	1606
802.707	1621
802.828	1625
802.95	1627
803.072	1587
803.193	1610
803.315	1588
803.436	1586
803.558	1570
803.679	1592
803.801	1576
803.922	1595
804.044	1567
804.165	1577
804.287	1567
804.408	1574
804.53	1583
804.651	1611
804.773	1580
804.894	1578
805.016	1562
805.137	1580
805.259	1586
805.38	1571
805.502	1575
805.623	1582
805.745	1616
805.866	1613
805.987	1574
806.109	1588
806.23	1599
806.352	1588
806.473	1577
806.594	1565
806.716	1587
806.837	1574
806.958	1567
807.08	1571
807.201	1567
807.322	1604
807.444	1570
807.565	1563
807.686	1549
807.808	1586
807.929	1545
808.05	1552
808.171	1557
808.293	1566
808.414	1554
808.535	1567
808.657	1562
808.778	1563
808.899	1549
809.02	1536
809.141	1540
809.263	1548
809.384	1564
809.505	1562
809.626	1576
809.747	1523
809.869	1562
809.99	1553
810.111	1552
810.232	1550
810.353	1545
810.474	1553
810.596	1537
810.717	1526
810.838	1560
810.959	1576
811.08	1553
811.201	1518
811.322	1553
811.443	1558
811.564	1563
811.686	1548
811.807	1536
811.928	1537
812.049	1546
812.17	1543
812.291	1552
812.412	1539
812.533	1540
812.654	1547
812.775	1521
812.896	1521
813.017	1527
813.138	1497
813.259	1518
813.38	1545
813.501	1526
813.622	1510
813.743	1540
813.864	1550
813.985	1529
814.105	1526
814.226	1541
814.347	1527
814.468	1533
814.589	1508
814.71	1528
814.831	1503
814.952	1518
815.073	1529
815.194	1502
815.314	1522
815.435	1503
815.556	1508
815.677	1507
815.798	1503
815.919	1502
816.039	1505
816.16	1489
816.281	1520
816.402	1503
816.523	1525
816.643	1519
816.764	1518
816.885	1502
817.006	1523
817.126	1502
817.247	1487
817.368	1494
817.489	1479
817.609	1507
817.73	1518
817.851	1482
817.971	1501
818.092	1499
818.213	1503
818.333	1504
818.454	1486
818.575	1513
818.695	1491
818.816	1508
818.937	1492
819.057	1474
819.178	1482
819.299	1492
819.419	1478
819.54	1480
819.66	1480
819.781	1502
819.902	1489
820.022	1482
820.143	1496
820.263	1504
820.384	1490
820.504	1478
820.625	1464
820.745	1509
820.866	1487
820.987	1469
821.107	1489
821.228	1494
821.348	1478
821.469	1471
821.589	1494
821.709	1468
821.83	1491
821.95	1478
822.071	1479
822.191	1492
822.312	1463
822.432	1485
822.553	1450
822.673	1460
822.793	1486
822.914	1454
823.034	1473
823.155	1454
823.275	1480
823.395	1431
823.516	1459
823.636	1492
823.756	1463
823.877	1468
823.997	1470
824.117	1485
824.238	1469
824.358	1475
824.478	1488
824.599	1461
824.719	1445
824.839	1467
824.959	1481
825.08	1456
825.2	1450
825.32	1491
825.44	1459
825.561	1435
825.681	1450
825.801	1454
825.921	1446
826.042	1469
826.162	1450
826.282	1471
826.402	1465
826.522	1440
826.643	1438
826.763	1454
826.883	1444
827.003	1458
827.123	1458
827.243	1465
827.363	1457
827.484	1449
827.604	1456
827.724	1447
827.844	1444
827.964	1461
828.084	1473
828.204	1443
828.324	1452
828.444	1436
828.564	1444
828.684	1425
828.804	1440
828.924	1448
829.044	1431
829.164	1450
829.284	1456
829.404	1448
829.524	1426
829.644	1459
829.764	1448
829.884	1438
830.004	1432
830.124	1437
830.244	1429
830.364	1458
830.484	1452
830.604	1421
830.724	1443
830.844	1469
830.964	1471
830.961	1437
831.086	1429
831.21	1451
831.334	1416
831.459	1422
831.583	1434
831.707	1427
831.832	1424
831.956	1454
832.08	1426
832.204	1432
832.329	1441
832.453	1410
832.577	1418
832.701	1412
832.826	1430
832.95	1415
833.074	1414
833.198	1454
833.323	1425
833.447	1435
833.571	1431
833.695	1449
833.819	1395
833.944	1421
834.068	1420
834.192	1398
834.316	1442
834.44	1427
834.564	1410
834.689	1428
834.813	1423
834.937	1419
835.061	1409
835.185	1426
835.309	1417
835.433	1423
835.558	1412
835.682	1430
835.806	1409
835.93	1404
836.054	1396
836.178	1405
836.302	1410
836.426	1409
836.55	1386
836.674	1411
836.798	1416
836.922	1416
837.046	1419
837.17	1412
837.295	1423
837.419	1410
837.543	1418
837.667	1382
837.791	1401
837.915	1416
838.039	1402
838.163	1386
838.287	1421
838.411	1409
838.535	1420
838.659	1437
838.782	1396
838.906	1386
839.03	1401
839.154	1388
839.278	1404
839.402	1435
839.526	1398
839.65	1433
839.774	1390
839.898	1395
840.022	1366
840.146	1404
840.27	1411
840.393	1396
840.517	1411
840.641	1370
840.765	1401
840.889	1390
841.013	1385
841.137	1408
841.261	1408
841.384	1392
841.508	1410
841.632	1400
841.756	1404
841.88	1398
842.004	1397
842.127	1385
842.251	1401
842.375	1396
842.499	1372
842.622	1407
842.746	1373
842.87	1407
842.994	1387
843.118	1400
843.241	1408
843.365	1388
843.489	1393
843.613	1404
843.736	1373
843.86	1365
843.984	1376
844.107	1363
844.231	1364
844.355	1399
844.479	1390
844.602	1377
844.726	1404
844.85	1405
844.973	1394
845.097	1373
845.221	1381
845.344	1382
845.468	1391
845.592	1390
845.715	1414
845.839	1375
845.962	1378
846.086	1382
846.21	1388
846.333	1368
846.457	1390
846.58	1392
846.704	1378
846.828	1389
846.951	1374
847.075	1376
847.198	1406
847.322	1381
847.445	1400
847.569	1390
847.693	1375
847.816	1377
847.94	1382
848.063	1387
848.187	1369
848.31	1380
848.434	1381
848.557	1382
848.681	1388
848.804	1375
848.928	1349
849.051	1379
849.175	1379
849.298	1369
849.421	1379
849.545	1364
849.668	1408
849.792	1380
849.915	1374
850.039	1386
850.162	1376
850.286	1356
850.409	1369
850.532	1352
850.656	1354
850.779	1388
850.902	1372
851.026	1365
851.149	1371
851.273	1366
851.396	1365
851.519	1356
851.643	1378
851.766	1356
851.889	1366
852.013	1378
852.136	1349
852.259	1383
852.383	1369
852.506	1368
852.629	1365
852.753	1363
852.876	1383
852.999	1358
853.122	1350
853.246	1361
853.369	1359
853.492	1354
853.615	1364
853.739	1379
853.862	1347
853.985	1362
854.108	1371
854.232	1354
854.355	1367
854.478	1354
854.601	1379
854.724	1345
854.848	1380
854.971	1345
855.094	1329
855.217	1349
855.34	1357
855.463	1366
855.587	1334
855.71	1340
855.833	1354
855.956	1376
856.079	1367
856.202	1380
856.325	1350
856.449	1370
856.572	1338
856.695	1353
856.818	1338
856.941	1370
857.064	1364
857.187	1374
857.31	1359
857.433	1348
857.556	1359
857.679	1341
857.802	1340
857.925	1362
858.048	1345
858.171	1365
858.294	1339
858.417	1351
858.54	1352
858.663	1334
858.786	1340
858.909	1358
859.032	1354
859.155	1364
859.278	1363
859.401	1356
859.524	1353
859.647	1342
859.77	1353
859.893	1340
860.016	1340
860.139	1348
860.262	1349
860.385	1333
860.508	1364
860.631	1350
860.754	1329
860.876	1339
860.999	1346
861.122	1356
861.245	1354
861.368	1337
861.491	1333
861.614	1326
861.736	1346
861.859	1340
861.982	1347
862.105	1344
862.228	1351
862.351	1344
862.473	1349
862.596	1371
862.719	1321
862.842	1363
862.965	1336
863.087	1352
863.21	1342
863.333	1332
863.456	1332
863.578	1340
863.701	1318
863.824	1338
863.947	1346
864.069	1327
864.192	1352
864.315	1341
864.438	1379
864.56	1340
864.683	1358
864.806	1354
864.928	1335
865.051	1339
865.174	1307
865.296	1343
865.419	1353
865.542	1355
865.664	1319
865.787	1328
865.91	1337
866.032	1339
866.155	1345
866.277	1335
866.4	1350
866.523	1323
866.645	1322
866.768	1344
866.89	1336
867.013	1342
867.136	1339
867.258	1345
867.381	1351
867.503	1337
867.626	1333
867.748	1338
867.871	1346
867.993	1330
868.116	1336
868.238	1313
868.361	1324
868.483	1335
868.606	1338
868.728	1350
868.851	1328
868.973	1334
869.096	1336
869.218	1308
869.341	1330
869.463	1326
869.586	1331
869.708	1334
869.83	1320
869.953	1314
870.075	1316
870.198	1330
870.32	1324
870.442	1314
870.565	1321
870.687	1326
870.81	1334
870.932	1347
871.054	1317
871.177	1332
871.299	1328
871.421	1314
871.544	1329
871.666	1318
871.788	1315
871.911	1316
872.033	1311
872.155	1318
872.278	1323
872.4	1333
872.522	1322
872.645	1324
872.767	1299
872.889	1306
873.011	1323
873.134	1322
873.256	1313
873.378	1298
873.5	1305
873.623	1327
873.745	1320
873.867	1318
873.989	1295
874.111	1332
874.234	1327
874.356	1321
874.478	1326
874.6	1323
874.722	1310
874.845	1317
874.967	1328
875.089	1319
875.211	1319
875.333	1331
875.455	1330
875.577	1333
875.7	1335
875.822	1313
875.944	1328
876.066	1316
876.188	1329
876.31	1308
876.432	1339
876.554	1328
876.676	1310
876.798	1289
876.92	1315
877.042	1337
877.164	1303
877.287	1296
877.409	1323
877.531	1321
877.653	1311
877.775	1309
877.897	1313
878.019	1308
878.141	1327
878.263	1322
878.385	1307
878.507	1320
878.628	1326
878.75	1301
878.872	1303
878.994	1299
879.116	1318
879.238	1307
879.36	1313
879.482	1302
879.604	1310
879.726	1306
879.848	1323
879.97	1322
880.092	1300
880.213	1306
880.335	1314
880.457	1296
880.579	1278
880.701	1294
880.823	1290
880.945	1335
881.066	1299
881.188	1316
881.31	1295
881.432	1319
881.554	1290
881.675	1276
881.797	1323
881.919	1313
882.041	1291
882.163	1309
882.284	1298
882.406	1299
882.528	1298
882.65	1299
882.771	1316
882.893	1330
883.015	1288
883.137	1278
883.258	1302
883.38	1305
883.502	1297
883.623	1300
883.745	1296
883.867	1297
883.988	1318
884.11	1283
884.232	1284
884.353	1301
884.475	1314
884.597	1320
884.718	1301
884.84	1287
884.962	1271
885.083	1302
885.205	1309
885.326	1307
885.448	1290
885.57	1277
885.691	1286
885.813	1287
885.934	1299
886.056	1288
886.177	1275
886.299	1282
886.421	1293
886.542	1278
886.664	1301
886.785	1281
886.907	1284
887.028	1295
887.15	1301
887.271	1290
887.393	1281
887.514	1297
887.636	1308
887.757	1284
887.879	1292
888	1294
888.121	1293
888.243	1290
888.364	1292
888.486	1284
888.607	1277
888.729	1278
888.85	1290
888.971	1280
889.093	1289
889.214	1268
889.336	1275
889.457	1301
889.578	1299
889.7	1277
889.821	1279
889.942	1300
890.064	1273
890.185	1287
890.306	1296
890.428	1284
890.549	1266
890.67	1276
890.792	1270
890.913	1285
891.034	1285
891.156	1281
891.277	1290
891.398	1289
891.519	1275
891.641	1281
891.762	1282
891.883	1265
892.004	1253
892.126	1278
892.247	1301
892.368	1276
892.489	1274
892.61	1316
892.732	1275
892.853	1279
892.974	1286
893.095	1277
893.216	1297
893.337	1284
893.459	1292
893.58	1281
893.701	1262
893.822	1271
893.943	1268
894.064	1244
894.185	1285
894.306	1255
894.428	1286
894.549	1280
894.67	1278
894.791	1273
894.912	1268
895.033	1264
895.154	1277
895.275	1275
895.396	1289
895.517	1250
895.638	1247
895.759	1268
895.88	1254
896.001	1261
896.122	1255
896.243	1266
896.364	1276
896.485	1268
896.606	1262
896.727	1264
896.848	1258
896.969	1269
897.09	1255
897.211	1248
897.332	1280
897.453	1259
897.574	1256
897.695	1286
897.816	1260
897.936	1264
898.057	1265
898.178	1261
898.299	1260
898.42	1253
898.541	1266
898.662	1280
898.783	1248
898.903	1251
899.024	1253
899.145	1243
899.266	1244
899.387	1259
899.507	1246
899.628	1251
899.749	1262
899.87	1252
899.991	1260
900.111	1243
900.232	1260
900.353	1260
900.474	1257
900.594	1226
900.715	1246
900.836	1260
900.957	1243
901.077	1258
901.198	1241
901.319	1243
901.439	1254
901.56	1260
901.681	1267
901.802	1242
901.922	1237
902.043	1244
902.164	1253
902.284	1234
902.405	1245
902.525	1232
902.646	1255
902.767	1258
902.887	1237
903.008	1261
903.129	1236
903.249	1259
903.37	1226
903.49	1252
903.611	1235
903.731	1255
903.852	1245
903.973	1237
904.093	1239
904.214	1241
904.334	1232
904.455	1242
904.575	1222
904.696	1241
904.816	1241
904.937	1232
905.057	1236
905.178	1227
905.298	1236
905.419	1227
905.539	1232
905.66	1237
905.78	1239
905.9	1232
906.021	1225
906.141	1240
906.262	1238
906.382	1232
906.503	1226
906.623	1235
906.743	1230
906.864	1237
906.984	1232
907.104	1256
907.225	1232
907.345	1224
907.466	1234
907.586	1215
907.706	1211
907.827	1208
907.947	1241
908.067	1201
908.188	1233
908.308	1226
908.428	1244
908.548	1221
908.669	1217
908.789	1214
908.909	1226
909.029	1217
909.15	1213
909.27	1207
909.39	1225
909.51	1212
909.631	1227
909.751	1220
909.871	1213
909.991	1220
910.111	1222
910.232	1211
910.352	1245
910.472	1236
910.592	1217
910.712	1220
910.832	1214
910.953	1202
911.073	1215
911.193	1209
911.313	1216
911.433	1219
911.553	1213
911.673	1230
911.793	1222
911.914	1213
912.034	1213
912.154	1212
912.274	1207
912.394	1210
912.514	1203
912.634	1206
912.754	1210
912.874	1204
912.994	1196
913.114	1198
913.234	1197
913.354	1215
913.474	1201
913.594	1210
913.714	1198
913.834	1202
913.954	1192
914.074	1215
914.194	1202
914.314	1209
914.434	1190
914.554	1201
914.674	1203
914.794	1215
914.913	1203
915.033	1198
915.153	1195
915.273	1208
915.393	1202
915.513	1193
915.633	1193
915.753	1206
915.872	1203
915.992	1191
916.112	1189
916.232	1199
916.352	1191
916.472	1202
916.591	1201
916.711	1205
916.831	1208
916.951	1197
917.071	1194
917.19	1210
917.31	1183
917.43	1189
917.55	1195
917.669	1197
917.789	1199
917.909	1194
918.029	1191
918.148	1205
918.268	1196
918.388	1183
918.507	1203
918.627	1200
918.747	1200
918.866	1201
918.986	1183
919.106	1200
919.225	1188
919.345	1195
919.465	1195
919.584	1194
919.704	1197
919.824	1202
919.943	1199
920.063	1176
920.182	1179
920.302	1193
920.421	1185
920.541	1184
920.661	1179
920.78	1191
920.9	1182
921.019	1193
921.139	1199
921.258	1188
921.378	1172
921.497	1198
921.617	1190
921.736	1190
921.856	1188
921.975	1174
922.095	1182
922.214	1180
922.334	1192
922.453	1182
922.573	1210
922.692	1190
922.812	1180
922.931	1184
923.05	1173
923.17	1205
923.289	1177
923.409	1186
923.528	1190
923.647	1193
923.767	1187
923.886	1174
924.005	1193
924.125	1180
924.244	1191
924.363	1200
924.483	1201
924.602	1198
924.721	1183
924.841	1191
924.96	1193
925.079	1181
925.199	1182
925.318	1191
925.437	1184
925.556	1176
925.676	1175
925.795	1190
925.914	1182
926.033	1194
926.153	1199
926.272	1172
926.391	1199
926.51	1170
926.629	1185
926.749	1188
926.868	1195
926.987	1183
927.106	1177
927.225	1194
927.345	1186
927.464	1179
927.583	1188
927.702	1179
927.821	1191
927.94	1206
928.059	1176
928.178	1181
928.297	1183
928.417	1182
928.536	1182
928.655	1169
928.774	1166
928.893	1182
929.012	1184
929.131	1187
929.25	1176
929.369	1174
929.488	1179
929.607	1170
929.726	1188
929.845	1183
929.964	1163
930.083	1177
930.202	1176
930.321	1173
930.44	1184
930.559	1168
930.678	1172
930.797	1197
930.916	1181
931.035	1170
931.154	1177
931.272	1172
931.391	1174
931.51	1178
931.629	1180
931.748	1165
931.867	1173
931.986	1163
932.105	1157
932.223	1184
932.342	1171
932.461	1161
932.58	1168
932.699	1185
932.818	1178
932.936	1173
933.055	1167
933.174	1161
933.293	1171
933.412	1171
933.53	1171
933.649	1179
933.768	1175
933.887	1169
934.005	1185
934.124	1174
934.243	1164
934.361	1169
934.48	1152
934.599	1169
934.718	1171
934.836	1168
934.955	1178
935.074	1173
935.192	1167
935.311	1168
935.43	1173
935.548	1168
935.667	1157
935.785	1168
935.904	1163
936.023	1157
936.141	1162
936.26	1169
936.378	1151
936.497	1174
936.616	1156
936.734	1159
936.853	1168
936.971	1166
937.09	1173
937.208	1173
937.327	1159
937.445	1150
937.564	1164
937.682	1165
937.801	1160
937.919	1161
938.038	1178
938.156	1173
938.275	1163
938.393	1168
938.512	1138
938.63	1174
938.749	1148
938.867	1154
938.986	1174
939.104	1141
939.222	1149
939.341	1159
939.459	1177
939.577	1157
939.696	1149
939.814	1143
939.933	1150
940.051	1147
940.169	1159
940.288	1157
940.406	1150
940.524	1167
940.643	1155
940.761	1169
940.879	1155
940.998	1148
941.116	1163
941.234	1141
941.352	1160
941.471	1155
941.589	1146
941.707	1149
941.825	1146
941.944	1174
942.062	1153
942.18	1145
942.298	1161
