Wavelength	PL390-MAO-Cr-Mau1
468.148	1039
468.278	1033
468.407	1038
468.536	1019
468.666	1029
468.795	1023
468.924	1027
469.054	1026
469.183	1029
469.312	1038
469.442	1035
469.571	1027
469.7	1033
469.829	1037
469.959	1041
470.088	1033
470.217	1037
470.347	1031
470.476	1029
470.605	1028
470.734	1039
470.864	1035
470.993	1036
471.122	1039
471.251	1037
471.381	1030
471.51	1035
471.639	1032
471.768	1028
471.898	1032
472.027	1040
472.156	1031
472.285	1036
472.414	1024
472.544	1029
472.673	1028
472.802	1025
472.931	1035
473.06	1044
473.189	1031
473.319	1027
473.448	1033
473.577	1035
473.706	1031
473.835	1033
473.964	1030
474.094	1039
474.223	1037
474.352	1035
474.481	1029
474.61	1029
474.739	1036
474.868	1034
474.997	1030
475.126	1030
475.256	1031
475.385	1033
475.514	1035
475.643	1038
475.772	1030
475.901	1035
476.03	1034
476.159	1035
476.288	1043
476.417	1039
476.546	1030
476.675	1027
476.804	1034
476.933	1037
477.062	1035
477.191	1028
477.32	1038
477.449	1036
477.578	1031
477.707	1033
477.836	1038
477.965	1036
478.094	1033
478.223	1039
478.352	1035
478.481	1032
478.61	1041
478.739	1033
478.868	1039
478.997	1034
479.126	1035
479.255	1032
479.384	1043
479.513	1032
479.642	1030
479.771	1031
479.9	1039
480.028	1038
480.157	1032
480.286	1038
480.415	1035
480.544	1036
480.673	1038
480.802	1029
480.931	1048
481.06	1037
481.188	1029
481.317	1038
481.446	1029
481.575	1034
481.704	1029
481.833	1040
481.961	1037
482.09	1035
482.219	1034
482.348	1032
482.477	1031
482.606	1043
482.734	1033
482.863	1038
482.992	1035
483.121	1035
483.249	1034
483.378	1047
483.507	1044
483.636	1041
483.765	1039
483.893	1039
484.022	1041
484.151	1038
484.28	1037
484.408	1032
484.537	1038
484.666	1039
484.794	1033
484.923	1035
485.052	1032
485.181	1044
485.309	1040
485.438	1037
485.567	1035
485.695	1040
485.824	1039
485.953	1039
486.081	1040
486.21	1042
486.339	1056
486.467	1036
486.596	1036
486.725	1049
486.853	1050
486.982	1041
487.11	1048
487.239	1035
487.368	1038
487.496	1041
487.625	1041
487.754	1038
487.882	1035
488.011	1047
488.139	1043
488.268	1051
488.396	1043
488.525	1041
488.654	1039
488.782	1041
488.911	1048
489.039	1043
489.168	1042
489.296	1036
489.425	1041
489.553	1045
489.682	1040
489.81	1039
489.939	1045
490.067	1040
490.196	1040
490.324	1042
490.453	1046
490.581	1045
490.71	1040
490.838	1047
490.967	1043
491.095	1044
491.224	1048
491.352	1038
491.481	1032
491.609	1038
491.738	1055
491.866	1038
491.994	1039
492.123	1040
492.251	1038
492.38	1045
492.508	1045
492.636	1038
492.765	1037
492.893	1041
493.022	1048
493.15	1045
493.278	1033
493.407	1046
493.535	1053
493.663	1032
493.792	1029
493.92	1047
494.049	1048
494.177	1044
494.305	1044
494.434	1036
494.562	1038
494.69	1043
494.818	1040
494.947	1051
495.075	1045
495.203	1046
495.332	1056
495.46	1046
495.588	1051
495.716	1043
495.845	1046
495.973	1044
496.101	1037
496.23	1050
496.358	1041
496.486	1044
496.614	1041
496.742	1051
496.871	1037
496.999	1051
497.127	1050
497.255	1038
497.384	1032
497.512	1040
497.64	1061
497.768	1035
497.896	1040
498.024	1057
498.153	1049
498.281	1043
498.409	1043
498.537	1039
498.665	1052
498.793	1041
498.922	1038
499.05	1043
499.178	1045
499.306	1042
499.434	1038
499.562	1046
499.69	1041
499.818	1043
499.947	1036
500.075	1031
500.203	1048
500.331	1038
500.459	1049
500.587	1043
500.715	1036
500.843	1054
500.971	1045
501.099	1040
501.227	1043
501.355	1042
501.483	1046
501.611	1048
501.739	1048
501.867	1055
501.995	1053
502.123	1046
502.251	1049
502.379	1050
502.507	1049
502.635	1044
502.763	1040
502.891	1044
503.019	1050
503.147	1048
503.275	1047
503.403	1047
503.531	1044
503.659	1051
503.787	1052
503.915	1042
504.043	1050
504.171	1043
504.299	1039
504.426	1038
504.554	1043
504.682	1042
504.81	1045
504.938	1047
505.066	1052
505.194	1041
505.322	1046
505.449	1045
505.577	1046
505.705	1054
505.833	1043
505.961	1043
506.089	1051
506.217	1041
506.344	1046
506.472	1042
506.6	1041
506.728	1040
506.856	1045
506.983	1054
507.111	1046
507.239	1041
507.367	1051
507.495	1047
507.622	1045
507.75	1050
507.878	1045
508.006	1042
508.133	1043
508.261	1050
508.389	1042
508.516	1046
508.644	1046
508.772	1049
508.9	1052
509.027	1047
509.155	1047
509.283	1052
509.41	1044
509.538	1050
509.666	1039
509.793	1050
509.921	1047
510.049	1061
510.176	1043
510.304	1042
510.432	1044
510.559	1043
510.687	1051
510.815	1044
510.942	1056
511.07	1050
511.197	1053
511.325	1057
511.453	1050
511.58	1054
511.708	1048
511.835	1047
511.963	1049
512.091	1051
512.218	1044
512.346	1056
512.473	1055
512.601	1044
512.728	1052
512.856	1046
512.983	1053
513.111	1042
513.238	1050
513.366	1047
513.494	1043
513.621	1054
513.749	1052
513.876	1054
514.003	1043
514.131	1049
514.258	1048
514.386	1056
514.513	1045
514.641	1050
514.768	1050
514.896	1052
515.023	1052
515.151	1049
515.278	1055
515.405	1053
515.533	1055
515.66	1046
515.788	1050
515.915	1047
516.042	1055
516.17	1046
516.297	1048
516.425	1047
516.552	1052
516.679	1052
516.807	1053
516.934	1055
517.061	1038
517.189	1037
517.316	1051
517.443	1054
517.571	1048
517.698	1055
517.825	1051
517.953	1052
518.08	1048
518.207	1054
518.335	1057
518.462	1038
518.589	1043
518.716	1043
518.844	1052
518.971	1057
519.098	1046
519.226	1055
519.353	1057
519.48	1045
519.607	1054
519.734	1058
519.862	1041
519.989	1043
520.116	1047
520.243	1044
520.371	1049
520.498	1051
520.625	1043
520.752	1043
520.879	1051
521.006	1045
521.134	1060
521.261	1053
521.388	1048
521.515	1046
521.642	1051
521.769	1053
521.896	1046
522.024	1054
522.151	1052
522.278	1048
522.405	1046
522.532	1045
522.659	1050
522.786	1057
522.913	1047
523.04	1059
523.167	1044
523.295	1055
523.422	1060
523.549	1054
523.676	1050
523.803	1053
523.93	1060
524.057	1052
524.184	1050
524.311	1048
524.438	1044
524.565	1059
524.692	1052
524.819	1057
524.946	1049
525.073	1052
525.2	1046
525.327	1053
525.454	1058
525.581	1048
525.708	1051
525.835	1055
525.962	1051
526.088	1051
526.215	1053
526.342	1047
526.469	1059
526.596	1062
526.723	1053
526.85	1041
526.977	1044
527.104	1054
527.231	1050
527.358	1045
527.484	1055
527.611	1051
527.738	1051
527.865	1052
527.992	1047
528.119	1069
528.246	1059
528.372	1049
528.499	1051
528.626	1055
528.753	1052
528.88	1044
529.006	1043
529.133	1050
529.26	1051
529.387	1054
529.514	1053
529.64	1049
529.767	1058
529.894	1052
530.021	1055
530.147	1056
530.274	1050
530.401	1061
530.528	1052
530.654	1065
530.781	1059
530.908	1055
531.034	1051
531.161	1041
531.288	1052
531.414	1045
531.541	1053
531.668	1056
531.795	1052
531.921	1055
532.048	1060
532.174	1058
532.301	1048
532.428	1057
532.554	1051
532.681	1057
532.808	1052
532.934	1046
533.061	1047
533.187	1056
533.314	1050
533.441	1056
533.567	1060
533.694	1057
533.82	1047
533.947	1043
534.074	1034
534.2	1054
534.327	1050
534.453	1052
534.58	1057
534.706	1052
534.833	1054
534.959	1053
535.086	1067
535.212	1055
535.339	1059
535.465	1049
535.592	1050
535.718	1047
535.845	1055
535.971	1058
536.098	1057
536.224	1059
536.351	1066
536.477	1049
536.604	1058
536.73	1055
536.856	1049
536.983	1044
537.109	1058
537.236	1056
537.362	1048
537.488	1058
537.615	1058
537.741	1053
537.868	1052
537.994	1059
538.12	1049
538.247	1052
538.373	1047
538.499	1054
538.626	1056
538.752	1046
538.878	1051
539.005	1054
539.131	1052
539.257	1048
539.384	1050
539.51	1066
539.636	1052
539.763	1059
539.889	1056
540.015	1049
540.141	1065
540.268	1054
540.394	1057
540.52	1052
540.646	1042
540.773	1052
540.899	1066
541.025	1059
541.151	1058
541.278	1048
541.404	1058
541.53	1054
541.656	1048
541.782	1058
541.909	1053
542.035	1051
542.161	1056
542.287	1062
542.413	1057
542.539	1042
542.665	1058
542.792	1050
542.918	1058
543.044	1056
543.17	1056
543.296	1058
543.422	1050
543.548	1054
543.674	1063
543.801	1053
543.927	1052
544.053	1047
544.179	1056
544.305	1058
544.431	1055
544.557	1060
544.683	1057
544.809	1062
544.935	1054
545.061	1054
545.187	1057
545.313	1052
545.439	1066
545.565	1052
545.691	1056
545.817	1056
545.943	1057
546.069	1055
546.195	1049
546.321	1051
546.447	1047
546.573	1052
546.699	1060
546.825	1066
546.951	1059
547.077	1059
547.203	1051
547.329	1075
547.454	1056
547.58	1047
547.706	1051
547.832	1043
547.958	1050
548.084	1055
548.21	1059
548.336	1050
548.462	1061
548.587	1062
548.713	1047
548.839	1055
548.965	1058
549.091	1058
549.217	1035
549.342	1051
549.468	1049
549.594	1049
549.72	1059
549.846	1052
549.971	1050
550.097	1061
550.223	1050
550.349	1060
550.474	1061
550.6	1055
550.726	1055
550.852	1053
550.977	1047
551.103	1057
551.229	1054
551.355	1055
551.48	1052
551.606	1054
551.732	1046
551.857	1059
551.983	1056
552.109	1059
552.234	1048
552.36	1059
552.486	1054
552.611	1054
552.737	1048
552.863	1051
552.988	1061
553.114	1055
553.24	1051
553.365	1058
553.491	1060
553.616	1052
553.742	1058
553.868	1061
553.993	1068
554.119	1064
554.244	1054
554.37	1049
554.495	1053
554.621	1061
554.746	1050
554.872	1064
554.998	1054
555.123	1072
555.249	1051
555.374	1047
555.5	1057
555.625	1064
555.751	1055
555.876	1066
556.002	1049
556.127	1056
556.252	1049
556.378	1060
556.503	1052
556.629	1059
556.754	1061
556.88	1069
557.005	1057
557.131	1068
557.256	1058
557.381	1052
557.507	1062
557.632	1067
557.758	1060
557.883	1057
558.008	1057
558.134	1054
558.259	1052
558.384	1058
558.51	1053
558.635	1057
558.76	1057
558.886	1057
559.011	1057
559.136	1051
559.262	1056
559.387	1060
559.512	1056
559.638	1052
559.763	1049
559.888	1052
560.013	1066
560.139	1045
560.264	1055
560.389	1060
560.514	1061
560.64	1058
560.765	1056
560.89	1050
561.015	1062
561.141	1054
561.266	1043
561.391	1063
561.516	1067
561.641	1056
561.767	1060
561.892	1049
562.017	1061
562.142	1062
562.267	1061
562.392	1060
562.518	1055
562.643	1053
562.768	1056
562.893	1065
563.018	1063
563.143	1051
563.268	1057
563.393	1056
563.518	1058
563.644	1062
563.769	1065
563.894	1061
564.019	1059
564.144	1050
564.269	1053
564.394	1063
564.519	1055
564.644	1056
564.769	1074
564.894	1056
565.019	1057
565.144	1060
565.269	1056
565.394	1049
565.519	1059
565.644	1053
565.769	1060
565.894	1064
566.019	1069
566.144	1055
566.269	1065
566.394	1049
566.519	1054
566.644	1070
566.769	1061
566.893	1058
567.018	1057
567.143	1061
567.268	1063
567.393	1063
567.518	1061
567.643	1063
567.768	1056
567.893	1050
568.017	1060
568.142	1052
568.267	1043
568.392	1053
568.517	1055
568.642	1052
568.766	1060
568.891	1058
569.016	1052
569.141	1064
569.266	1053
569.39	1055
569.515	1060
569.64	1057
569.765	1064
569.889	1056
570.014	1060
570.139	1060
570.264	1057
570.388	1052
570.513	1068
570.638	1051
570.762	1055
570.887	1058
571.012	1067
571.137	1061
571.261	1064
571.386	1058
571.511	1062
571.635	1062
571.76	1061
571.885	1062
572.009	1064
572.134	1050
572.258	1054
572.383	1057
572.508	1062
572.632	1060
572.757	1061
572.881	1058
573.006	1055
573.131	1058
573.255	1059
573.38	1064
573.504	1057
573.629	1055
573.753	1056
573.878	1078
574.003	1059
574.127	1060
574.252	1051
574.376	1056
574.501	1057
574.625	1067
574.75	1051
574.874	1062
574.999	1065
575.123	1054
575.248	1071
575.372	1075
575.496	1055
575.621	1072
575.745	1065
575.87	1061
575.994	1061
576.119	1069
576.243	1061
576.367	1055
576.492	1070
576.616	1056
576.741	1060
576.865	1058
576.989	1060
577.114	1062
577.238	1060
577.362	1064
577.487	1059
577.611	1064
577.735	1062
577.86	1058
577.984	1074
578.108	1063
578.233	1065
578.357	1070
578.481	1068
578.606	1067
578.73	1061
578.854	1071
578.978	1065
578.977	1053
579.106	1051
579.234	1048
579.362	1046
579.491	1043
579.619	1053
579.747	1061
579.875	1045
580.004	1047
580.132	1053
580.26	1049
580.388	1057
580.517	1050
580.645	1061
580.773	1050
580.901	1048
581.03	1064
581.158	1050
581.286	1052
581.414	1059
581.542	1057
581.671	1056
581.799	1053
581.927	1061
582.055	1054
582.183	1058
582.312	1060
582.44	1061
582.568	1071
582.696	1057
582.824	1052
582.952	1053
583.08	1055
583.209	1062
583.337	1069
583.465	1063
583.593	1060
583.721	1063
583.849	1068
583.977	1048
584.105	1062
584.233	1056
584.362	1057
584.49	1066
584.618	1062
584.746	1056
584.874	1064
585.002	1063
585.13	1067
585.258	1077
585.386	1067
585.514	1051
585.642	1065
585.77	1070
585.898	1054
586.026	1058
586.154	1073
586.282	1067
586.41	1077
586.538	1071
586.666	1046
586.794	1067
586.922	1071
587.05	1066
587.178	1063
587.306	1075
587.434	1078
587.562	1067
587.69	1068
587.818	1072
587.946	1067
588.074	1072
588.202	1071
588.33	1068
588.458	1069
588.586	1072
588.714	1074
588.842	1081
588.97	1071
589.097	1074
589.225	1077
589.353	1081
589.481	1070
589.609	1076
589.737	1080
589.865	1069
589.993	1071
590.121	1084
590.248	1070
590.376	1080
590.504	1068
590.632	1085
590.76	1088
590.888	1087
591.015	1086
591.143	1083
591.271	1080
591.399	1072
591.527	1081
591.655	1090
591.782	1087
591.91	1088
592.038	1081
592.166	1084
592.294	1082
592.421	1089
592.549	1079
592.677	1084
592.805	1083
592.932	1098
593.06	1092
593.188	1093
593.316	1082
593.443	1091
593.571	1083
593.699	1101
593.826	1093
593.954	1093
594.082	1095
594.21	1089
594.337	1086
594.465	1098
594.593	1093
594.72	1078
594.848	1089
594.976	1108
595.103	1100
595.231	1102
595.359	1108
595.486	1103
595.614	1096
595.742	1102
595.869	1101
595.997	1118
596.124	1110
596.252	1102
596.38	1102
596.507	1108
596.635	1094
596.763	1106
596.89	1108
597.018	1110
597.145	1108
597.273	1109
597.4	1117
597.528	1112
597.656	1113
597.783	1109
597.911	1121
598.038	1124
598.166	1128
598.293	1128
598.421	1116
598.548	1128
598.676	1123
598.803	1117
598.931	1125
599.058	1132
599.186	1122
599.313	1132
599.441	1130
599.568	1124
599.696	1131
599.823	1126
599.951	1136
600.078	1129
600.206	1133
600.333	1144
600.461	1129
600.588	1143
600.715	1129
600.843	1144
600.97	1129
601.098	1155
601.225	1138
601.353	1147
601.48	1138
601.607	1139
601.735	1145
601.862	1140
601.99	1140
602.117	1142
602.244	1141
602.372	1152
602.499	1141
602.626	1153
602.754	1165
602.881	1152
603.008	1145
603.136	1172
603.263	1162
603.39	1141
603.518	1146
603.645	1142
603.772	1160
603.9	1152
604.027	1158
604.154	1171
604.281	1152
604.409	1164
604.536	1179
604.663	1180
604.791	1167
604.918	1177
605.045	1167
605.172	1169
605.3	1148
605.427	1168
605.554	1170
605.681	1168
605.809	1162
605.936	1175
606.063	1168
606.19	1169
606.317	1186
606.445	1172
606.572	1174
606.699	1184
606.826	1183
606.953	1201
607.08	1193
607.208	1193
607.335	1189
607.462	1193
607.589	1200
607.716	1187
607.843	1180
607.97	1183
608.098	1189
608.225	1186
608.352	1192
608.479	1206
608.606	1211
608.733	1198
608.86	1196
608.987	1218
609.114	1200
609.241	1235
609.369	1194
609.496	1207
609.623	1208
609.75	1222
609.877	1211
610.004	1213
610.131	1209
610.258	1214
610.385	1220
610.512	1223
610.639	1214
610.766	1227
610.893	1204
611.02	1231
611.147	1226
611.274	1220
611.401	1233
611.528	1233
611.655	1238
611.782	1229
611.909	1234
612.036	1238
612.163	1251
612.29	1219
612.417	1254
612.543	1248
612.67	1253
612.797	1252
612.924	1241
613.051	1264
613.178	1244
613.305	1266
613.432	1251
613.559	1236
613.686	1285
613.813	1265
613.939	1258
614.066	1275
614.193	1266
614.32	1254
614.447	1269
614.574	1291
614.701	1256
614.827	1268
614.954	1295
615.081	1271
615.208	1283
615.335	1278
615.461	1308
615.588	1277
615.715	1296
615.842	1286
615.969	1292
616.095	1304
616.222	1295
616.349	1289
616.476	1308
616.602	1301
616.729	1310
616.856	1313
616.983	1316
617.109	1296
617.236	1306
617.363	1312
617.49	1309
617.616	1325
617.743	1314
617.87	1318
617.996	1347
618.123	1336
618.25	1332
618.376	1353
618.503	1338
618.63	1321
618.756	1327
618.883	1331
619.01	1361
619.136	1335
619.263	1340
619.39	1338
619.516	1348
619.643	1359
619.769	1374
619.896	1348
620.023	1345
620.149	1351
620.276	1368
620.402	1356
620.529	1360
620.656	1347
620.782	1370
620.909	1354
621.035	1371
621.162	1362
621.288	1386
621.415	1393
621.541	1361
621.668	1393
621.795	1384
621.921	1388
622.048	1397
622.174	1389
622.301	1395
622.427	1372
622.554	1382
622.68	1405
622.807	1408
622.933	1402
623.059	1412
623.186	1416
623.312	1418
623.439	1415
623.565	1444
623.692	1406
623.818	1425
623.945	1431
624.071	1442
624.197	1453
624.324	1427
624.45	1427
624.577	1436
624.703	1466
624.829	1441
624.956	1443
625.082	1467
625.209	1456
625.335	1477
625.461	1451
625.588	1471
625.714	1468
625.84	1463
625.967	1488
626.093	1482
626.219	1468
626.346	1483
626.472	1488
626.598	1496
626.725	1518
626.851	1498
626.977	1504
627.103	1510
627.23	1493
627.356	1514
627.482	1515
627.608	1495
627.735	1539
627.861	1513
627.987	1532
628.113	1539
628.24	1530
628.366	1531
628.492	1514
628.618	1569
628.745	1539
628.871	1531
628.997	1552
629.123	1556
629.249	1557
629.376	1574
629.502	1564
629.628	1573
629.754	1568
629.88	1582
630.006	1600
630.132	1589
630.259	1582
630.385	1575
630.511	1599
630.637	1598
630.763	1599
630.889	1568
631.015	1621
631.141	1635
631.268	1631
631.394	1648
631.52	1635
631.646	1690
631.772	1620
631.898	1661
632.024	1621
632.15	1666
632.276	1676
632.402	1688
632.528	1661
632.654	1674
632.78	1700
632.906	1675
633.032	1698
633.158	1679
633.284	1739
633.41	1697
633.536	1719
633.662	1749
633.788	1747
633.914	1744
634.04	1717
634.166	1729
634.292	1739
634.418	1754
634.544	1770
634.67	1768
634.796	1776
634.922	1770
635.048	1775
635.173	1814
635.299	1803
635.425	1781
635.551	1821
635.677	1847
635.803	1813
635.929	1810
636.055	1815
636.181	1851
636.306	1861
636.432	1845
636.558	1868
636.684	1874
636.81	1871
636.936	1876
637.061	1852
637.187	1871
637.313	1862
637.439	1884
637.565	1881
637.69	1905
637.816	1890
637.942	1900
638.068	1854
638.193	1887
638.319	1889
638.445	1976
638.571	1931
638.696	1929
638.822	1949
638.948	1945
639.074	1960
639.199	1984
639.325	1991
639.451	1976
639.577	2004
639.702	2011
639.828	2069
639.954	1994
640.079	2015
640.205	2010
640.331	2027
640.456	2018
640.582	2091
640.708	2095
640.833	2033
640.959	2085
641.084	2066
641.21	2100
641.336	2090
641.461	2106
641.587	2125
641.712	2149
641.838	2160
641.964	2143
642.089	2194
642.215	2196
642.34	2182
642.466	2241
642.592	2238
642.717	2245
642.843	2248
642.968	2282
643.094	2224
643.219	2290
643.345	2284
643.47	2325
643.596	2317
643.721	2288
643.847	2361
643.972	2333
644.098	2338
644.223	2353
644.349	2355
644.474	2341
644.6	2406
644.725	2364
644.85	2448
644.976	2460
645.101	2440
645.227	2448
645.352	2437
645.478	2467
645.603	2437
645.728	2523
645.854	2480
645.979	2521
646.105	2473
646.23	2508
646.355	2556
646.481	2551
646.606	2581
646.731	2642
646.857	2629
646.982	2656
647.107	2645
647.233	2649
647.358	2665
647.483	2707
647.609	2740
647.734	2774
647.859	2761
647.985	2766
648.11	2765
648.235	2851
648.36	2809
648.486	2768
648.611	2868
648.736	2903
648.862	2912
648.987	2988
649.112	2955
649.237	3006
649.362	3003
649.488	2994
649.613	3080
649.738	3097
649.863	3123
649.988	3209
650.114	3161
650.239	3180
650.364	3265
650.489	3218
650.614	3225
650.74	3314
650.865	3338
650.99	3364
651.115	3349
651.24	3389
651.365	3436
651.49	3446
651.615	3482
651.741	3522
651.866	3528
651.991	3526
652.116	3568
652.241	3645
652.366	3653
652.491	3607
652.616	3647
652.741	3689
652.866	3713
652.991	3659
653.116	3777
653.241	3724
653.366	3695
653.491	3733
653.616	3772
653.741	3796
653.866	3787
653.991	3796
654.116	3821
654.241	3849
654.366	3817
654.491	3787
654.616	3841
654.741	3844
654.866	3972
654.991	3976
655.116	4008
655.241	3954
655.366	3982
655.491	4075
655.616	4187
655.741	4268
655.866	4275
655.99	4348
656.115	4372
656.24	4421
656.365	4499
656.49	4602
656.615	4604
656.74	4677
656.865	4717
656.989	4764
657.114	4851
657.239	4919
657.364	4901
657.489	4951
657.614	5100
657.738	5011
657.863	5081
657.988	5105
658.113	5104
658.238	5127
658.362	5180
658.487	5245
658.612	5281
658.737	5279
658.861	5367
658.986	5332
659.111	5400
659.236	5434
659.36	5546
659.485	5575
659.61	5655
659.734	5758
659.859	5825
659.984	5885
660.108	5913
660.233	6050
660.358	6104
660.482	6238
660.607	6421
660.732	6366
660.856	6479
660.981	6508
661.106	6616
661.23	6805
661.355	6798
661.48	6907
661.604	7068
661.729	7103
661.853	7205
661.978	7201
662.103	7308
662.227	7300
662.352	7443
662.476	7529
662.601	7537
662.725	7602
662.85	7655
662.974	7758
663.099	7872
663.224	7805
663.348	7849
663.473	7884
663.597	7887
663.722	8006
663.846	8091
663.971	8149
664.095	8184
664.219	8265
664.344	8309
664.468	8387
664.593	8387
664.717	8593
664.842	8592
664.966	8710
665.091	8730
665.215	8862
665.339	8926
665.464	8916
665.588	8994
665.713	9099
665.837	9175
665.961	9097
666.086	9204
666.21	9348
666.335	9309
666.459	9413
666.583	9518
666.708	9423
666.832	9562
666.956	9529
667.081	9430
667.205	9531
667.329	9621
667.454	9517
667.578	9730
667.702	9685
667.826	9753
667.951	9731
668.075	9740
668.199	9789
668.324	9886
668.448	9959
668.572	9926
668.696	9843
668.82	9987
668.945	9890
669.069	10046
669.193	10203
669.317	10032
669.442	10001
669.566	10220
669.69	10170
669.814	10283
669.938	10390
670.062	10575
670.187	10528
670.311	10696
670.435	10837
670.559	10913
670.683	11064
670.807	11234
670.931	11292
671.056	11468
671.18	11629
671.304	11810
671.428	12053
671.552	12189
671.676	12406
671.8	12481
671.924	12656
672.048	12846
672.172	12905
672.296	13057
672.42	13328
672.544	13538
672.669	13646
672.793	13723
672.917	13971
673.041	14067
673.165	14177
673.289	14502
673.413	14725
673.537	14826
673.661	14999
673.785	15238
673.908	15520
674.032	15577
674.156	15785
674.28	16117
674.404	16271
674.528	16465
674.652	16680
674.776	16822
674.9	17009
675.024	17149
675.148	17262
675.272	17349
675.396	17506
675.519	17632
675.643	17564
675.767	17666
675.891	17493
676.015	17734
676.139	17669
676.263	17585
676.386	17505
676.51	17328
676.634	17443
676.758	17257
676.882	17110
677.005	17182
677.129	16972
677.253	16803
677.377	16676
677.501	16689
677.624	16426
677.748	16360
677.872	16225
677.996	16021
678.119	15881
678.243	15949
678.367	15693
678.491	15499
678.614	15568
678.738	15274
678.862	15247
678.985	15024
679.109	15044
679.233	14860
679.356	14601
679.48	14565
679.604	14472
679.727	14120
679.851	14228
679.975	13924
680.098	13926
680.222	13847
680.346	13631
680.469	13726
680.593	13407
680.716	13370
680.84	13348
680.963	13233
681.087	13114
681.211	13226
681.334	13014
681.458	13006
681.581	12899
681.705	12807
681.828	12953
681.952	12915
682.075	12807
682.199	12968
682.322	12802
682.446	13000
682.569	13119
682.693	13328
682.816	13410
682.94	13431
683.063	13922
683.187	14211
683.31	14700
683.434	15318
683.557	16024
683.681	17257
683.804	18428
683.928	19704
684.051	21418
684.174	23603
684.298	25641
684.421	28164
684.545	30901
684.668	33692
684.791	36432
684.915	39252
685.038	42022
685.161	44473
685.285	46821
685.408	49206
685.531	51479
685.655	53745
685.778	55570
685.901	57308
686.025	59555
686.148	61379
686.271	63353
686.395	64843
686.518	65535
686.641	65535
686.764	65535
686.888	65535
687.011	65535
687.134	65535
687.257	65535
687.381	65535
687.504	65535
687.627	65535
687.75	65535
687.873	65535
687.997	65535
688.12	65535
688.243	65535
688.366	65535
688.489	65535
688.613	65535
688.736	65535
688.859	65535
688.982	65535
689.105	65535
689.228	65535
689.351	65535
689.475	65535
689.598	65535
689.721	65535
689.844	64873
689.967	64074
690.09	62243
690.213	61033
690.336	59534
690.459	58401
690.582	57075
690.705	55866
690.828	54651
690.951	53578
691.074	52440
691.197	51583
691.32	50658
691.443	49896
691.566	49424
691.689	49053
691.812	48553
691.935	48116
692.058	48072
692.181	47686
692.304	47443
692.427	47128
692.55	46804
692.673	46270
692.796	45904
692.919	45605
693.042	45337
693.165	45522
693.288	45068
693.411	45130
693.533	44987
693.656	45010
693.779	44335
693.902	44510
694.025	43803
694.148	43347
694.271	43182
694.393	42758
694.516	42188
694.639	41810
694.762	41351
694.885	41167
695.008	40726
695.13	40442
695.253	40388
695.376	40079
695.499	39982
695.622	39600
695.744	39778
695.867	39307
695.99	39521
696.113	38985
696.235	38938
696.358	39054
696.481	39004
696.603	39389
696.726	39213
696.849	39104
696.972	39276
697.094	39169
697.217	39373
697.34	39163
697.462	39271
697.585	39444
697.708	39291
697.83	39202
697.953	39157
698.075	38873
698.198	38568
698.321	38653
698.443	38611
698.566	38428
698.688	38096
698.811	37860
698.934	37735
699.056	37621
699.179	37562
699.301	37260
699.424	37092
699.546	37163
699.669	36775
699.792	36466
699.914	36276
700.037	35939
700.159	35774
700.282	35249
700.404	35100
700.527	34636
700.649	34328
700.772	34052
700.894	34119
701.016	33559
