Wavelength	PL390-MAO-Cr-Mau11
506.728	1036
506.856	1035
506.983	1042
507.111	1043
507.239	1046
507.367	1032
507.495	1041
507.622	1039
507.75	1034
507.878	1038
508.006	1043
508.133	1031
508.261	1040
508.389	1037
508.516	1046
508.644	1028
508.772	1042
508.9	1037
509.027	1036
509.155	1041
509.283	1038
509.41	1033
509.538	1038
509.666	1031
509.793	1037
509.921	1038
510.049	1033
510.176	1039
510.304	1038
510.432	1039
510.559	1036
510.687	1035
510.815	1036
510.942	1040
511.07	1041
511.197	1041
511.325	1040
511.453	1033
511.58	1037
511.708	1046
511.835	1034
511.963	1039
512.091	1038
512.218	1039
512.346	1038
512.473	1036
512.601	1038
512.728	1041
512.856	1042
512.983	1040
513.111	1036
513.238	1036
513.366	1040
513.494	1044
513.621	1043
513.749	1045
513.876	1039
514.003	1036
514.131	1032
514.258	1048
514.386	1035
514.513	1034
514.641	1040
514.768	1042
514.896	1048
515.023	1040
515.151	1034
515.278	1046
515.405	1038
515.533	1044
515.66	1050
515.788	1040
515.915	1037
516.042	1047
516.17	1039
516.297	1043
516.425	1044
516.552	1038
516.679	1046
516.807	1034
516.934	1045
517.061	1045
517.189	1041
517.316	1044
517.443	1047
517.571	1038
517.698	1041
517.825	1043
517.953	1041
518.08	1048
518.207	1051
518.335	1037
518.462	1049
518.589	1052
518.716	1053
518.844	1044
518.971	1041
519.098	1042
519.226	1041
519.353	1042
519.48	1036
519.607	1046
519.734	1052
519.862	1038
519.989	1036
520.116	1038
520.243	1046
520.371	1041
520.498	1037
520.625	1041
520.752	1030
520.879	1043
521.006	1038
521.134	1038
521.261	1040
521.388	1046
521.515	1042
521.642	1036
521.769	1037
521.896	1041
522.024	1046
522.151	1042
522.278	1041
522.405	1042
522.532	1038
522.659	1035
522.786	1037
522.913	1038
523.04	1035
523.167	1051
523.295	1037
523.422	1040
523.549	1033
523.676	1042
523.803	1034
523.93	1043
524.057	1040
524.184	1053
524.311	1040
524.438	1043
524.565	1046
524.692	1045
524.819	1049
524.946	1044
525.073	1038
525.2	1036
525.327	1044
525.454	1042
525.581	1039
525.708	1038
525.835	1040
525.962	1045
526.088	1042
526.215	1039
526.342	1045
526.469	1042
526.596	1044
526.723	1039
526.85	1048
526.977	1037
527.104	1047
527.231	1045
527.358	1044
527.484	1041
527.611	1039
527.738	1045
527.865	1042
527.992	1041
528.119	1042
528.246	1042
528.372	1048
528.499	1041
528.626	1037
528.753	1042
528.88	1047
529.006	1045
529.133	1042
529.26	1038
529.387	1050
529.514	1048
529.64	1048
529.767	1039
529.894	1040
530.021	1044
530.147	1041
530.274	1041
530.401	1040
530.528	1039
530.654	1050
530.781	1042
530.908	1041
531.034	1048
531.161	1054
531.288	1037
531.414	1039
531.541	1036
531.668	1036
531.795	1045
531.921	1046
532.048	1037
532.174	1051
532.301	1050
532.428	1042
532.554	1052
532.681	1042
532.808	1040
532.934	1044
533.061	1041
533.187	1037
533.314	1042
533.441	1038
533.567	1037
533.694	1040
533.82	1050
533.947	1050
534.074	1040
534.2	1050
534.327	1039
534.453	1040
534.58	1039
534.706	1054
534.833	1050
534.959	1041
535.086	1044
535.212	1032
535.339	1047
535.465	1038
535.592	1050
535.718	1049
535.845	1048
535.971	1039
536.098	1044
536.224	1044
536.351	1043
536.477	1048
536.604	1042
536.73	1044
536.856	1048
536.983	1035
537.109	1049
537.236	1032
537.362	1044
537.488	1046
537.615	1047
537.741	1048
537.868	1050
537.994	1040
538.12	1046
538.247	1042
538.373	1050
538.499	1046
538.626	1038
538.752	1043
538.878	1045
539.005	1037
539.131	1038
539.257	1044
539.384	1049
539.51	1032
539.636	1050
539.763	1039
539.889	1050
540.015	1041
540.141	1045
540.268	1043
540.394	1038
540.52	1044
540.646	1041
540.773	1049
540.899	1041
541.025	1049
541.151	1036
541.278	1035
541.404	1044
541.53	1046
541.656	1047
541.782	1061
541.909	1044
542.035	1055
542.161	1043
542.287	1044
542.413	1053
542.539	1044
542.665	1041
542.792	1041
542.918	1038
543.044	1048
543.17	1041
543.296	1042
543.422	1044
543.548	1041
543.674	1042
543.801	1044
543.927	1041
544.053	1040
544.179	1045
544.305	1045
544.431	1042
544.557	1035
544.683	1048
544.809	1037
544.935	1044
545.061	1046
545.187	1044
545.313	1041
545.439	1046
545.565	1050
545.691	1049
545.817	1036
545.943	1050
546.069	1045
546.195	1044
546.321	1047
546.447	1042
546.573	1052
546.699	1040
546.825	1043
546.951	1048
547.077	1040
547.203	1046
547.329	1049
547.454	1039
547.58	1032
547.706	1037
547.832	1047
547.958	1045
548.084	1040
548.21	1045
548.336	1048
548.462	1042
548.587	1051
548.713	1045
548.839	1046
548.965	1048
549.091	1041
549.217	1048
549.342	1045
549.468	1049
549.594	1047
549.72	1043
549.846	1051
549.971	1041
550.097	1046
550.223	1050
550.349	1049
550.474	1045
550.6	1039
550.726	1044
550.852	1038
550.977	1045
551.103	1050
551.229	1047
551.355	1053
551.48	1043
551.606	1041
551.732	1046
551.857	1037
551.983	1031
552.109	1038
552.234	1040
552.36	1050
552.486	1047
552.611	1046
552.737	1042
552.863	1045
552.988	1049
553.114	1038
553.24	1047
553.365	1046
553.491	1036
553.616	1043
553.742	1043
553.868	1051
553.993	1052
554.119	1047
554.244	1046
554.37	1054
554.495	1043
554.621	1041
554.746	1035
554.872	1049
554.998	1046
555.123	1052
555.249	1042
555.374	1050
555.5	1042
555.625	1041
555.751	1049
555.876	1050
556.002	1051
556.127	1042
556.252	1052
556.378	1045
556.503	1039
556.629	1044
556.754	1041
556.88	1042
557.005	1051
557.131	1048
557.256	1042
557.381	1046
557.507	1042
557.632	1049
557.758	1041
557.883	1039
558.008	1033
558.134	1037
558.259	1052
558.384	1041
558.51	1051
558.635	1043
558.76	1049
558.886	1049
559.011	1053
559.136	1051
559.262	1051
559.387	1053
559.512	1052
559.638	1051
559.763	1048
559.888	1055
560.013	1046
560.139	1042
560.264	1052
560.389	1046
560.514	1044
560.64	1044
560.765	1043
560.89	1058
561.015	1043
561.141	1048
561.266	1052
561.391	1053
561.516	1049
561.641	1055
561.767	1046
561.892	1064
562.017	1045
562.142	1046
562.267	1044
562.392	1050
562.518	1047
562.643	1049
562.768	1050
562.893	1049
563.018	1051
563.143	1049
563.268	1049
563.393	1039
563.518	1046
563.644	1052
563.769	1045
563.894	1052
564.019	1045
564.144	1047
564.269	1046
564.394	1041
564.519	1040
564.644	1033
564.769	1058
564.894	1044
565.019	1038
565.144	1050
565.269	1048
565.394	1049
565.519	1037
565.644	1045
565.769	1046
565.894	1047
566.019	1041
566.144	1053
566.269	1055
566.394	1037
566.519	1048
566.644	1057
566.769	1058
566.893	1060
567.018	1051
567.143	1045
567.268	1041
567.393	1045
567.518	1048
567.643	1045
567.768	1044
567.893	1055
568.017	1053
568.142	1057
568.267	1047
568.392	1051
568.517	1051
568.642	1051
568.766	1044
568.891	1046
569.016	1054
569.141	1047
569.266	1044
569.39	1043
569.515	1053
569.64	1053
569.765	1040
569.889	1044
570.014	1037
570.139	1044
570.264	1050
570.388	1046
570.513	1043
570.638	1049
570.762	1047
570.887	1046
571.012	1044
571.137	1047
571.261	1038
571.386	1046
571.511	1049
571.635	1049
571.76	1039
571.885	1051
572.009	1054
572.134	1049
572.258	1057
572.383	1050
572.508	1045
572.632	1049
572.757	1048
572.881	1046
573.006	1054
573.131	1056
573.255	1038
573.38	1057
573.504	1049
573.629	1052
573.753	1049
573.878	1054
574.003	1052
574.127	1049
574.252	1043
574.376	1049
574.501	1053
574.625	1064
574.75	1051
574.874	1047
574.999	1045
575.123	1045
575.248	1047
575.372	1056
575.496	1047
575.621	1054
575.745	1044
575.87	1052
575.994	1052
576.119	1050
576.243	1048
576.367	1049
576.492	1060
576.616	1057
576.741	1043
576.865	1053
576.989	1054
577.114	1049
577.238	1060
577.362	1054
577.487	1047
577.611	1046
577.735	1057
577.86	1048
577.984	1047
578.108	1054
578.233	1057
578.357	1063
578.481	1057
578.606	1055
578.73	1058
578.854	1055
578.978	1048
578.977	1053
579.106	1036
579.234	1040
579.362	1039
579.491	1040
579.619	1035
579.747	1038
579.875	1043
580.004	1040
580.132	1037
580.26	1035
580.388	1041
580.517	1039
580.645	1044
580.773	1043
580.901	1045
581.03	1040
581.158	1039
581.286	1042
581.414	1039
581.542	1045
581.671	1046
581.799	1038
581.927	1042
582.055	1048
582.183	1045
582.312	1036
582.44	1039
582.568	1043
582.696	1044
582.824	1048
582.952	1045
583.08	1045
583.209	1053
583.337	1044
583.465	1050
583.593	1039
583.721	1048
583.849	1045
583.977	1056
584.105	1056
584.233	1042
584.362	1049
584.49	1053
584.618	1050
584.746	1053
584.874	1050
585.002	1047
585.13	1053
585.258	1044
585.386	1043
585.514	1053
585.642	1049
585.77	1057
585.898	1060
586.026	1057
586.154	1056
586.282	1042
586.41	1056
586.538	1058
586.666	1058
586.794	1058
586.922	1059
587.05	1058
587.178	1050
587.306	1058
587.434	1048
587.562	1052
587.69	1053
587.818	1057
587.946	1056
588.074	1047
588.202	1055
588.33	1057
588.458	1060
588.586	1058
588.714	1075
588.842	1071
588.97	1066
589.097	1062
589.225	1061
589.353	1057
589.481	1062
589.609	1055
589.737	1070
589.865	1064
589.993	1065
590.121	1060
590.248	1066
590.376	1063
590.504	1068
590.632	1063
590.76	1076
590.888	1063
591.015	1072
591.143	1079
591.271	1069
591.399	1065
591.527	1057
591.655	1077
591.782	1066
591.91	1060
592.038	1066
592.166	1079
592.294	1067
592.421	1063
592.549	1069
592.677	1069
592.805	1080
592.932	1063
593.06	1074
593.188	1079
593.316	1078
593.443	1074
593.571	1087
593.699	1071
593.826	1079
593.954	1080
594.082	1073
594.21	1082
594.337	1079
594.465	1088
594.593	1073
594.72	1074
594.848	1076
594.976	1084
595.103	1083
595.231	1081
595.359	1082
595.486	1090
595.614	1089
595.742	1094
595.869	1081
595.997	1098
596.124	1082
596.252	1092
596.38	1083
596.507	1090
596.635	1087
596.763	1098
596.89	1100
597.018	1102
597.145	1095
597.273	1093
597.4	1104
597.528	1091
597.656	1091
597.783	1098
597.911	1088
598.038	1103
598.166	1095
598.293	1092
598.421	1090
598.548	1106
598.676	1111
598.803	1108
598.931	1091
599.058	1095
599.186	1086
599.313	1097
599.441	1115
599.568	1110
599.696	1110
599.823	1105
599.951	1106
600.078	1118
600.206	1116
600.333	1114
600.461	1099
600.588	1111
600.715	1113
600.843	1114
600.97	1119
601.098	1112
601.225	1120
601.353	1129
601.48	1129
601.607	1112
601.735	1121
601.862	1116
601.99	1123
602.117	1115
602.244	1127
602.372	1117
602.499	1107
602.626	1122
602.754	1131
602.881	1126
603.008	1127
603.136	1122
603.263	1117
603.39	1116
603.518	1129
603.645	1135
603.772	1135
603.9	1135
604.027	1121
604.154	1141
604.281	1142
604.409	1139
604.536	1140
604.663	1153
604.791	1145
604.918	1142
605.045	1141
605.172	1152
605.3	1155
605.427	1155
605.554	1145
605.681	1152
605.809	1148
605.936	1153
606.063	1154
606.19	1158
606.317	1139
606.445	1167
606.572	1154
606.699	1149
606.826	1155
606.953	1160
607.08	1155
607.208	1175
607.335	1161
607.462	1163
607.589	1158
607.716	1180
607.843	1158
607.97	1160
608.098	1176
608.225	1164
608.352	1177
608.479	1171
608.606	1151
608.733	1162
608.86	1154
608.987	1182
609.114	1186
609.241	1172
609.369	1182
609.496	1191
609.623	1209
609.75	1173
609.877	1187
610.004	1198
610.131	1171
610.258	1186
610.385	1190
610.512	1169
610.639	1203
610.766	1183
610.893	1187
611.02	1191
611.147	1207
611.274	1192
611.401	1210
611.528	1193
611.655	1210
611.782	1225
611.909	1192
612.036	1217
612.163	1204
612.29	1192
612.417	1221
612.543	1203
612.67	1218
612.797	1220
612.924	1214
613.051	1212
613.178	1216
613.305	1218
613.432	1220
613.559	1239
613.686	1213
613.813	1214
613.939	1230
614.066	1237
614.193	1220
614.32	1236
614.447	1238
614.574	1223
614.701	1227
614.827	1241
614.954	1252
615.081	1244
615.208	1233
615.335	1229
615.461	1240
615.588	1246
615.715	1257
615.842	1254
615.969	1262
616.095	1262
616.222	1261
616.349	1257
616.476	1255
616.602	1264
616.729	1276
616.856	1252
616.983	1258
617.109	1280
617.236	1287
617.363	1258
617.49	1295
617.616	1267
617.743	1294
617.87	1285
617.996	1301
618.123	1278
618.25	1273
618.376	1285
618.503	1274
618.63	1278
618.756	1295
618.883	1306
619.01	1292
619.136	1284
619.263	1289
619.39	1298
619.516	1305
619.643	1313
619.769	1329
619.896	1306
620.023	1316
620.149	1325
620.276	1312
620.402	1338
620.529	1303
620.656	1310
620.782	1325
620.909	1329
621.035	1327
621.162	1348
621.288	1323
621.415	1339
621.541	1332
621.668	1327
621.795	1346
621.921	1342
622.048	1326
622.174	1361
622.301	1349
622.427	1342
622.554	1363
622.68	1363
622.807	1359
622.933	1356
623.059	1372
623.186	1356
623.312	1373
623.439	1374
623.565	1371
623.692	1388
623.818	1371
623.945	1386
624.071	1370
624.197	1376
624.324	1406
624.45	1390
624.577	1390
624.703	1384
624.829	1392
624.956	1412
625.082	1415
625.209	1388
625.335	1393
625.461	1390
625.588	1404
625.714	1409
625.84	1422
625.967	1416
626.093	1430
626.219	1424
626.346	1410
626.472	1441
626.598	1431
626.725	1434
626.851	1430
626.977	1457
627.103	1434
627.23	1456
627.356	1441
627.482	1444
627.608	1454
627.735	1444
627.861	1477
627.987	1460
628.113	1461
628.24	1461
628.366	1460
628.492	1480
628.618	1472
628.745	1465
628.871	1491
628.997	1510
629.123	1494
629.249	1490
629.376	1484
629.502	1494
629.628	1502
629.754	1530
629.88	1515
630.006	1535
630.132	1538
630.259	1527
630.385	1543
630.511	1543
630.637	1547
630.763	1544
630.889	1546
631.015	1542
631.141	1557
631.268	1561
631.394	1566
631.52	1574
631.646	1568
631.772	1574
631.898	1565
632.024	1608
632.15	1581
632.276	1555
632.402	1566
632.528	1580
632.654	1602
632.78	1605
632.906	1598
633.032	1634
633.158	1596
633.284	1616
633.41	1640
633.536	1659
633.662	1635
633.788	1646
633.914	1651
634.04	1668
634.166	1661
634.292	1656
634.418	1652
634.544	1682
634.67	1694
634.796	1659
634.922	1725
635.048	1731
635.173	1684
635.299	1737
635.425	1702
635.551	1741
635.677	1692
635.803	1716
635.929	1717
636.055	1752
636.181	1696
636.306	1724
636.432	1745
636.558	1782
636.684	1765
636.81	1764
636.936	1795
637.061	1764
637.187	1764
637.313	1779
637.439	1794
637.565	1805
637.69	1801
637.816	1827
637.942	1810
638.068	1806
638.193	1811
638.319	1816
638.445	1821
638.571	1845
638.696	1810
638.822	1831
638.948	1907
639.074	1859
639.199	1864
639.325	1891
639.451	1849
639.577	1916
639.702	1870
639.828	1886
639.954	1916
640.079	1882
640.205	1918
640.331	1890
640.456	1899
640.582	1926
640.708	1959
640.833	1948
640.959	1944
641.084	1954
641.21	2025
641.336	1976
641.461	1935
641.587	1972
641.712	2006
641.838	1979
641.964	2020
642.089	2030
642.215	2097
642.34	2029
642.466	2017
642.592	2054
642.717	2079
642.843	2133
642.968	2121
643.094	2109
643.219	2115
643.345	2147
643.47	2151
643.596	2182
643.721	2136
643.847	2163
643.972	2209
644.098	2208
644.223	2143
644.349	2223
644.474	2202
644.6	2234
644.725	2286
644.85	2265
644.976	2231
645.101	2220
645.227	2319
645.352	2289
645.478	2343
645.603	2313
645.728	2326
645.854	2327
645.979	2354
646.105	2364
646.23	2375
646.355	2423
646.481	2380
646.606	2393
646.731	2403
646.857	2474
646.982	2458
647.107	2424
647.233	2453
647.358	2504
647.483	2522
647.609	2487
647.734	2551
647.859	2570
647.985	2564
648.11	2562
648.235	2607
648.36	2598
648.486	2587
648.611	2625
648.736	2673
648.862	2646
648.987	2737
649.112	2729
649.237	2748
649.362	2725
649.488	2787
649.613	2764
649.738	2827
649.863	2827
649.988	2930
650.114	2922
650.239	2941
650.364	2940
650.489	2915
650.614	2995
650.74	2970
650.865	2980
650.99	3077
651.115	3052
651.24	3119
651.365	3114
651.49	3100
651.615	3169
651.741	3187
651.866	3224
651.991	3223
652.116	3211
652.241	3251
652.366	3276
652.491	3258
652.616	3290
652.741	3296
652.866	3332
652.991	3331
653.116	3398
653.241	3376
653.366	3343
653.491	3388
653.616	3396
653.741	3390
653.866	3355
653.991	3438
654.116	3419
654.241	3480
654.366	3473
654.491	3491
654.616	3534
654.741	3546
654.866	3538
654.991	3553
655.116	3622
655.241	3619
655.366	3681
655.491	3737
655.616	3729
655.741	3821
655.866	3908
655.99	3905
656.115	3956
656.24	4024
656.365	4021
656.49	4082
656.615	4122
656.74	4168
656.865	4154
656.989	4275
657.114	4321
657.239	4408
657.364	4383
657.489	4451
657.614	4468
657.738	4474
657.863	4479
657.988	4523
658.113	4569
658.238	4668
658.362	4640
658.487	4574
658.612	4732
658.737	4751
658.861	4806
658.986	4880
659.111	4838
659.236	4847
659.36	4968
659.485	4964
659.61	4975
659.734	5077
659.859	5172
659.984	5264
660.108	5307
660.233	5339
660.358	5495
660.482	5496
660.607	5690
660.732	5672
660.856	5739
660.981	5905
661.106	5915
661.23	5979
661.355	6020
661.48	6127
661.604	6190
661.729	6305
661.853	6368
661.978	6458
662.103	6398
662.227	6508
662.352	6618
662.476	6595
662.601	6610
662.725	6704
662.85	6671
662.974	6862
663.099	6818
663.224	6841
663.348	6930
663.473	6987
663.597	6972
663.722	7053
663.846	7094
663.971	7065
664.095	7202
664.219	7197
664.344	7381
664.468	7310
664.593	7353
664.717	7504
664.842	7556
664.966	7546
665.091	7634
665.215	7735
665.339	7804
665.464	7831
665.588	7867
665.713	7940
665.837	7922
665.961	8080
666.086	7987
666.21	8012
666.335	8005
666.459	8168
666.583	8236
666.708	8257
666.832	8189
666.956	8400
667.081	8366
667.205	8305
667.329	8341
667.454	8419
667.578	8468
667.702	8366
667.826	8480
667.951	8554
668.075	8515
668.199	8557
668.324	8411
668.448	8561
668.572	8494
668.696	8634
668.82	8605
668.945	8681
669.069	8586
669.193	8689
669.317	8722
669.442	8754
669.566	8786
669.69	8919
669.814	8919
669.938	8929
670.062	9058
670.187	9150
670.311	9302
670.435	9427
670.559	9588
670.683	9532
670.807	9740
670.931	9649
671.056	9925
671.18	10076
671.304	10130
671.428	10327
671.552	10410
671.676	10581
671.8	10746
671.924	10988
672.048	11076
672.172	11114
672.296	11224
672.42	11453
672.544	11507
672.669	11721
672.793	11822
672.917	11916
673.041	12148
673.165	12333
673.289	12326
673.413	12549
673.537	12774
673.661	12937
673.785	13070
673.908	13347
674.032	13517
674.156	13538
674.28	13823
674.404	13914
674.528	14088
674.652	14294
674.776	14478
674.9	14537
675.024	14708
675.148	14759
675.272	14900
675.396	14934
675.519	15126
675.643	15061
675.767	15242
675.891	15188
676.015	15167
676.139	15141
676.263	15092
676.386	14952
676.51	14916
676.634	14756
676.758	14731
676.882	14815
677.005	14604
677.129	14448
677.253	14398
677.377	14376
677.501	14262
677.624	14168
677.748	14042
677.872	13888
677.996	13777
678.119	13801
678.243	13566
678.367	13423
678.491	13451
678.614	13277
678.738	13368
678.862	13023
678.985	12946
679.109	12912
679.233	12755
679.356	12514
679.48	12398
679.604	12397
679.727	12367
679.851	12199
679.975	12096
680.098	11920
680.222	11940
680.346	11755
680.469	11777
680.593	11691
680.716	11549
680.84	11524
680.963	11447
681.087	11342
681.211	11271
681.334	11177
681.458	11235
681.581	11182
681.705	11217
681.828	11173
681.952	11163
682.075	11105
682.199	11207
682.322	11159
682.446	11190
682.569	11206
682.693	11408
682.816	11477
682.94	11672
683.063	11957
683.187	12294
683.31	12836
683.434	13234
683.557	13976
683.681	14832
683.804	15908
683.928	17108
684.051	18503
684.174	20148
684.298	22107
684.421	24136
684.545	26144
684.668	28490
684.791	30869
684.915	33053
685.038	35451
685.161	37226
685.285	39451
685.408	41387
685.531	43097
685.655	44893
685.778	46499
685.901	47986
686.025	49699
686.148	51347
686.271	52920
686.395	54636
686.518	56251
686.641	57700
686.764	58822
686.888	60547
687.011	61538
687.134	62830
687.257	63701
687.381	64290
687.504	65115
687.627	65447
687.75	65535
687.873	65535
687.997	65535
688.12	65535
688.243	65535
688.366	65535
688.489	65490
688.613	64658
688.736	63795
688.859	63322
688.982	62410
689.105	61550
689.228	60788
689.351	59366
689.475	58337
689.598	57539
689.721	56017
689.844	54793
689.967	53895
690.09	52604
690.213	51282
690.336	50065
690.459	48997
690.582	48108
690.705	47008
690.828	45825
690.951	44964
691.074	44305
691.197	43267
691.32	42725
691.443	41884
691.566	41453
691.689	41085
691.812	40593
691.935	40407
692.058	39793
692.181	39601
692.304	39043
692.427	39021
692.55	38670
692.673	38410
692.796	38137
692.919	37764
693.042	37519
693.165	37149
693.288	37203
693.411	36791
693.533	37052
693.656	36448
693.779	36353
693.902	36030
694.025	35710
694.148	35489
694.271	34727
694.393	34741
694.516	34367
694.639	34206
694.762	33760
694.885	33566
695.008	33493
695.13	33525
695.253	33300
695.376	33275
695.499	33029
695.622	32800
695.744	32727
695.867	32853
695.99	32478
696.113	32659
696.235	32532
696.358	32507
696.481	32542
696.603	32785
696.726	32635
696.849	32575
696.972	32721
697.094	32727
697.217	32841
697.34	32828
697.462	32820
697.585	32928
697.708	32583
697.83	32739
697.953	32646
698.075	32498
698.198	32161
698.321	32188
698.443	32013
698.566	32102
698.688	31668
698.811	31899
698.934	31459
699.056	31688
699.179	31437
699.301	31126
699.424	31189
699.546	30909
699.669	30697
699.792	30267
699.914	30335
700.037	30064
700.159	29623
700.282	29666
700.404	29209
700.527	28943
700.649	28837
700.772	28445
700.894	28275
701.016	28262
