Wavelength	PL390-MAO-Cr-Mau9
482.477	1025
482.606	1025
482.734	1020
482.863	1022
482.992	1027
483.121	1020
483.249	1028
483.378	1025
483.507	1024
483.636	1025
483.765	1022
483.893	1022
484.022	1015
484.151	1024
484.28	1026
484.408	1029
484.537	1024
484.666	1025
484.794	1029
484.923	1024
485.052	1032
485.181	1024
485.309	1030
485.438	1031
485.567	1029
485.695	1027
485.824	1024
485.953	1030
486.081	1021
486.21	1027
486.339	1021
486.467	1029
486.596	1025
486.725	1024
486.853	1028
486.982	1028
487.11	1024
487.239	1026
487.368	1021
487.496	1029
487.625	1027
487.754	1033
487.882	1025
488.011	1029
488.139	1030
488.268	1024
488.396	1032
488.525	1034
488.654	1031
488.782	1026
488.911	1020
489.039	1032
489.168	1032
489.296	1027
489.425	1029
489.553	1027
489.682	1027
489.81	1028
489.939	1027
490.067	1031
490.196	1028
490.324	1027
490.453	1027
490.581	1027
490.71	1026
490.838	1036
490.967	1020
491.095	1029
491.224	1034
491.352	1025
491.481	1028
491.609	1031
491.738	1028
491.866	1032
491.994	1031
492.123	1025
492.251	1026
492.38	1028
492.508	1025
492.636	1025
492.765	1031
492.893	1027
493.022	1027
493.15	1022
493.278	1026
493.407	1017
493.535	1031
493.663	1026
493.792	1019
493.92	1029
494.049	1026
494.177	1037
494.305	1025
494.434	1030
494.562	1028
494.69	1026
494.818	1026
494.947	1026
495.075	1028
495.203	1030
495.332	1024
495.46	1027
495.588	1036
495.716	1029
495.845	1030
495.973	1021
496.101	1032
496.23	1035
496.358	1031
496.486	1032
496.614	1026
496.742	1024
496.871	1021
496.999	1034
497.127	1024
497.255	1025
497.384	1030
497.512	1032
497.64	1039
497.768	1032
497.896	1023
498.024	1031
498.153	1030
498.281	1038
498.409	1030
498.537	1031
498.665	1026
498.793	1030
498.922	1029
499.05	1026
499.178	1028
499.306	1029
499.434	1028
499.562	1023
499.69	1018
499.818	1030
499.947	1029
500.075	1025
500.203	1032
500.331	1031
500.459	1030
500.587	1029
500.715	1027
500.843	1036
500.971	1029
501.099	1029
501.227	1033
501.355	1032
501.483	1026
501.611	1028
501.739	1029
501.867	1035
501.995	1032
502.123	1031
502.251	1027
502.379	1029
502.507	1030
502.635	1024
502.763	1018
502.891	1031
503.019	1037
503.147	1033
503.275	1028
503.403	1030
503.531	1025
503.659	1028
503.787	1019
503.915	1029
504.043	1036
504.171	1031
504.299	1030
504.426	1030
504.554	1035
504.682	1033
504.81	1032
504.938	1033
505.066	1037
505.194	1033
505.322	1030
505.449	1026
505.577	1030
505.705	1031
505.833	1029
505.961	1033
506.089	1036
506.217	1030
506.344	1033
506.472	1033
506.6	1034
506.728	1039
506.856	1032
506.983	1027
507.111	1032
507.239	1032
507.367	1033
507.495	1031
507.622	1032
507.75	1031
507.878	1033
508.006	1031
508.133	1031
508.261	1027
508.389	1032
508.516	1025
508.644	1027
508.772	1034
508.9	1036
509.027	1033
509.155	1034
509.283	1029
509.41	1028
509.538	1034
509.666	1027
509.793	1029
509.921	1034
510.049	1032
510.176	1029
510.304	1035
510.432	1037
510.559	1026
510.687	1029
510.815	1027
510.942	1033
511.07	1030
511.197	1034
511.325	1032
511.453	1030
511.58	1032
511.708	1031
511.835	1029
511.963	1029
512.091	1039
512.218	1026
512.346	1035
512.473	1031
512.601	1030
512.728	1032
512.856	1033
512.983	1038
513.111	1024
513.238	1031
513.366	1037
513.494	1038
513.621	1022
513.749	1036
513.876	1024
514.003	1031
514.131	1038
514.258	1030
514.386	1035
514.513	1037
514.641	1029
514.768	1036
514.896	1030
515.023	1029
515.151	1031
515.278	1031
515.405	1038
515.533	1028
515.66	1030
515.788	1036
515.915	1038
516.042	1033
516.17	1032
516.297	1030
516.425	1029
516.552	1032
516.679	1041
516.807	1030
516.934	1032
517.061	1030
517.189	1039
517.316	1035
517.443	1030
517.571	1026
517.698	1027
517.825	1028
517.953	1044
518.08	1033
518.207	1030
518.335	1030
518.462	1028
518.589	1039
518.716	1030
518.844	1032
518.971	1031
519.098	1034
519.226	1024
519.353	1031
519.48	1033
519.607	1034
519.734	1036
519.862	1029
519.989	1032
520.116	1031
520.243	1031
520.371	1032
520.498	1032
520.625	1035
520.752	1028
520.879	1036
521.006	1030
521.134	1036
521.261	1033
521.388	1033
521.515	1033
521.642	1033
521.769	1040
521.896	1028
522.024	1034
522.151	1030
522.278	1035
522.405	1036
522.532	1032
522.659	1029
522.786	1034
522.913	1030
523.04	1034
523.167	1031
523.295	1042
523.422	1037
523.549	1033
523.676	1049
523.803	1031
523.93	1022
524.057	1031
524.184	1031
524.311	1036
524.438	1034
524.565	1045
524.692	1030
524.819	1030
524.946	1030
525.073	1034
525.2	1032
525.327	1045
525.454	1032
525.581	1034
525.708	1036
525.835	1028
525.962	1035
526.088	1032
526.215	1034
526.342	1028
526.469	1033
526.596	1033
526.723	1038
526.85	1038
526.977	1036
527.104	1032
527.231	1035
527.358	1047
527.484	1030
527.611	1039
527.738	1037
527.865	1032
527.992	1029
528.119	1038
528.246	1028
528.372	1022
528.499	1032
528.626	1032
528.753	1032
528.88	1042
529.006	1033
529.133	1037
529.26	1040
529.387	1034
529.514	1039
529.64	1043
529.767	1036
529.894	1028
530.021	1035
530.147	1035
530.274	1039
530.401	1036
530.528	1027
530.654	1031
530.781	1033
530.908	1030
531.034	1040
531.161	1030
531.288	1031
531.414	1032
531.541	1038
531.668	1038
531.795	1042
531.921	1033
532.048	1032
532.174	1045
532.301	1038
532.428	1032
532.554	1038
532.681	1034
532.808	1034
532.934	1037
533.061	1028
533.187	1040
533.314	1040
533.441	1036
533.567	1034
533.694	1027
533.82	1029
533.947	1044
534.074	1038
534.2	1033
534.327	1038
534.453	1036
534.58	1030
534.706	1043
534.833	1033
534.959	1037
535.086	1034
535.212	1028
535.339	1033
535.465	1032
535.592	1030
535.718	1030
535.845	1038
535.971	1036
536.098	1043
536.224	1031
536.351	1045
536.477	1029
536.604	1031
536.73	1029
536.856	1039
536.983	1040
537.109	1039
537.236	1029
537.362	1030
537.488	1030
537.615	1034
537.741	1026
537.868	1038
537.994	1039
538.12	1033
538.247	1029
538.373	1034
538.499	1038
538.626	1030
538.752	1038
538.878	1032
539.005	1044
539.131	1032
539.257	1028
539.384	1036
539.51	1041
539.636	1034
539.763	1031
539.889	1036
540.015	1037
540.141	1036
540.268	1035
540.394	1035
540.52	1036
540.646	1034
540.773	1037
540.899	1034
541.025	1030
541.151	1047
541.278	1034
541.404	1025
541.53	1035
541.656	1029
541.782	1037
541.909	1028
542.035	1034
542.161	1030
542.287	1037
542.413	1034
542.539	1045
542.665	1036
542.792	1040
542.918	1034
543.044	1036
543.17	1036
543.296	1032
543.422	1033
543.548	1038
543.674	1029
543.801	1043
543.927	1035
544.053	1036
544.179	1034
544.305	1030
544.431	1027
544.557	1037
544.683	1039
544.809	1029
544.935	1040
545.061	1028
545.187	1036
545.313	1031
545.439	1036
545.565	1030
545.691	1031
545.817	1028
545.943	1034
546.069	1030
546.195	1031
546.321	1035
546.447	1033
546.573	1038
546.699	1040
546.825	1041
546.951	1038
547.077	1033
547.203	1043
547.329	1038
547.454	1029
547.58	1039
547.706	1032
547.832	1039
547.958	1035
548.084	1039
548.21	1037
548.336	1042
548.462	1040
548.587	1034
548.713	1032
548.839	1036
548.965	1043
549.091	1043
549.217	1038
549.342	1036
549.468	1032
549.594	1032
549.72	1038
549.846	1041
549.971	1036
550.097	1039
550.223	1040
550.349	1036
550.474	1032
550.6	1032
550.726	1034
550.852	1035
550.977	1035
551.103	1034
551.229	1027
551.355	1037
551.48	1037
551.606	1033
551.732	1035
551.857	1029
551.983	1037
552.109	1029
552.234	1034
552.36	1031
552.486	1024
552.611	1042
552.737	1040
552.863	1032
552.988	1038
553.114	1038
553.24	1036
553.365	1031
553.491	1046
553.616	1034
553.742	1036
553.868	1041
553.993	1031
554.119	1037
554.244	1035
554.37	1040
554.495	1031
554.621	1031
554.746	1043
554.872	1040
554.998	1028
555.123	1033
555.249	1039
555.374	1044
555.5	1031
555.625	1041
555.751	1032
555.876	1041
556.002	1030
556.127	1033
556.252	1032
556.378	1038
556.503	1037
556.629	1027
556.754	1032
556.88	1035
557.005	1036
557.131	1027
557.256	1039
557.381	1037
557.507	1041
557.632	1036
557.758	1035
557.883	1037
558.008	1035
558.134	1043
558.259	1039
558.384	1034
558.51	1035
558.635	1036
558.76	1034
558.886	1030
559.011	1031
559.136	1034
559.262	1042
559.387	1028
559.512	1032
559.638	1034
559.763	1033
559.888	1036
560.013	1041
560.139	1038
560.264	1038
560.389	1043
560.514	1037
560.64	1031
560.765	1030
560.89	1036
561.015	1039
561.141	1037
561.266	1047
561.391	1031
561.516	1039
561.641	1040
561.767	1038
561.892	1042
562.017	1044
562.142	1033
562.267	1037
562.392	1042
562.518	1029
562.643	1034
562.768	1041
562.893	1033
563.018	1033
563.143	1035
563.268	1039
563.393	1033
563.518	1037
563.644	1036
563.769	1031
563.894	1041
564.019	1031
564.144	1027
564.269	1037
564.394	1030
564.519	1044
564.644	1037
564.769	1032
564.894	1034
565.019	1033
565.144	1037
565.269	1037
565.394	1026
565.519	1039
565.644	1032
565.769	1038
565.894	1040
566.019	1034
566.144	1038
566.269	1038
566.394	1040
566.519	1039
566.644	1039
566.769	1029
566.893	1027
567.018	1038
567.143	1033
567.268	1034
567.393	1040
567.518	1039
567.643	1033
567.768	1042
567.893	1044
568.017	1038
568.142	1038
568.267	1038
568.392	1038
568.517	1037
568.642	1033
568.766	1033
568.891	1042
569.016	1043
569.141	1030
569.266	1037
569.39	1034
569.515	1029
569.64	1038
569.765	1033
569.889	1039
570.014	1040
570.139	1039
570.264	1038
570.388	1027
570.513	1033
570.638	1047
570.762	1037
570.887	1039
571.012	1043
571.137	1040
571.261	1040
571.386	1035
571.511	1040
571.635	1033
571.76	1031
571.885	1045
572.009	1039
572.134	1040
572.258	1026
572.383	1031
572.508	1035
572.632	1031
572.757	1040
572.881	1041
573.006	1041
573.131	1034
573.255	1037
573.38	1039
573.504	1036
573.629	1036
573.753	1034
573.878	1042
574.003	1040
574.127	1036
574.252	1039
574.376	1029
574.501	1031
574.625	1028
574.75	1035
574.874	1033
574.999	1042
575.123	1026
575.248	1039
575.372	1032
575.496	1036
575.621	1041
575.745	1039
575.87	1044
575.994	1042
576.119	1032
576.243	1036
576.367	1033
576.492	1036
576.616	1034
576.741	1036
576.865	1041
576.989	1034
577.114	1037
577.238	1040
577.362	1032
577.487	1037
577.611	1035
577.735	1037
577.86	1035
577.984	1037
578.108	1041
578.233	1031
578.357	1040
578.481	1043
578.606	1046
578.73	1032
578.854	1037
578.978	1045
578.977	1021
579.106	1029
579.234	1024
579.362	1032
579.491	1031
579.619	1032
579.747	1025
579.875	1030
580.004	1034
580.132	1025
580.26	1034
580.388	1030
580.517	1032
580.645	1038
580.773	1029
580.901	1036
581.03	1037
581.158	1037
581.286	1026
581.414	1031
581.542	1024
581.671	1027
581.799	1032
581.927	1033
582.055	1034
582.183	1034
582.312	1030
582.44	1033
582.568	1022
582.696	1032
582.824	1035
582.952	1034
583.08	1028
583.209	1036
583.337	1032
583.465	1041
583.593	1040
583.721	1039
583.849	1037
583.977	1031
584.105	1037
584.233	1035
584.362	1029
584.49	1032
584.618	1035
584.746	1032
584.874	1030
585.002	1030
585.13	1040
585.258	1036
585.386	1044
585.514	1042
585.642	1029
585.77	1038
585.898	1042
586.026	1039
586.154	1039
586.282	1048
586.41	1039
586.538	1043
586.666	1040
586.794	1042
586.922	1039
587.05	1042
587.178	1035
587.306	1037
587.434	1036
587.562	1048
587.69	1042
587.818	1047
587.946	1039
588.074	1042
588.202	1043
588.33	1038
588.458	1047
588.586	1045
588.714	1050
588.842	1047
588.97	1040
589.097	1035
589.225	1042
589.353	1044
589.481	1043
589.609	1046
589.737	1049
589.865	1050
589.993	1038
590.121	1064
590.248	1038
590.376	1039
590.504	1048
590.632	1042
590.76	1055
590.888	1048
591.015	1052
591.143	1048
591.271	1041
591.399	1039
591.527	1051
591.655	1048
591.782	1049
591.91	1049
592.038	1047
592.166	1043
592.294	1057
592.421	1057
592.549	1051
592.677	1043
592.805	1043
592.932	1053
593.06	1052
593.188	1044
593.316	1053
593.443	1044
593.571	1045
593.699	1046
593.826	1056
593.954	1053
594.082	1050
594.21	1056
594.337	1061
594.465	1054
594.593	1056
594.72	1058
594.848	1049
594.976	1054
595.103	1050
595.231	1060
595.359	1067
595.486	1054
595.614	1062
595.742	1079
595.869	1049
595.997	1070
596.124	1054
596.252	1046
596.38	1054
596.507	1061
596.635	1057
596.763	1065
596.89	1073
597.018	1057
597.145	1065
597.273	1060
597.4	1067
597.528	1058
597.656	1069
597.783	1076
597.911	1067
598.038	1073
598.166	1072
598.293	1077
598.421	1079
598.548	1058
598.676	1070
598.803	1070
598.931	1077
599.058	1072
599.186	1063
599.313	1055
599.441	1072
599.568	1073
599.696	1068
599.823	1068
599.951	1073
600.078	1083
600.206	1067
600.333	1071
600.461	1076
600.588	1084
600.715	1071
600.843	1066
600.97	1085
601.098	1080
601.225	1083
601.353	1081
601.48	1065
601.607	1075
601.735	1084
601.862	1083
601.99	1072
602.117	1073
602.244	1084
602.372	1078
602.499	1095
602.626	1088
602.754	1089
602.881	1081
603.008	1097
603.136	1096
603.263	1080
603.39	1080
603.518	1078
603.645	1090
603.772	1086
603.9	1084
604.027	1092
604.154	1093
604.281	1095
604.409	1097
604.536	1083
604.663	1098
604.791	1098
604.918	1114
605.045	1088
605.172	1097
605.3	1086
605.427	1095
605.554	1091
605.681	1098
605.809	1095
605.936	1095
606.063	1100
606.19	1103
606.317	1093
606.445	1097
606.572	1092
606.699	1101
606.826	1093
606.953	1108
607.08	1107
607.208	1102
607.335	1104
607.462	1104
607.589	1096
607.716	1114
607.843	1107
607.97	1108
608.098	1115
608.225	1114
608.352	1115
608.479	1106
608.606	1113
608.733	1114
608.86	1114
608.987	1120
609.114	1123
609.241	1111
609.369	1121
609.496	1114
609.623	1124
609.75	1115
609.877	1124
610.004	1126
610.131	1109
610.258	1105
610.385	1116
610.512	1127
610.639	1122
610.766	1112
610.893	1127
611.02	1133
611.147	1130
611.274	1133
611.401	1136
611.528	1134
611.655	1133
611.782	1140
611.909	1155
612.036	1144
612.163	1145
612.29	1127
612.417	1127
612.543	1151
612.67	1131
612.797	1132
612.924	1145
613.051	1140
613.178	1144
613.305	1134
613.432	1132
613.559	1143
613.686	1133
613.813	1134
613.939	1146
614.066	1146
614.193	1151
614.32	1147
614.447	1146
614.574	1151
614.701	1155
614.827	1162
614.954	1161
615.081	1144
615.208	1159
615.335	1152
615.461	1150
615.588	1158
615.715	1149
615.842	1171
615.969	1165
616.095	1172
616.222	1155
616.349	1149
616.476	1173
616.602	1158
616.729	1168
616.856	1160
616.983	1160
617.109	1175
617.236	1152
617.363	1176
617.49	1173
617.616	1161
617.743	1178
617.87	1153
617.996	1173
618.123	1179
618.25	1169
618.376	1180
618.503	1192
618.63	1188
618.756	1165
618.883	1185
619.01	1191
619.136	1184
619.263	1177
619.39	1177
619.516	1205
619.643	1187
619.769	1205
619.896	1190
620.023	1193
620.149	1182
620.276	1202
620.402	1198
620.529	1201
620.656	1206
620.782	1200
620.909	1212
621.035	1208
621.162	1204
621.288	1206
621.415	1208
621.541	1215
621.668	1213
621.795	1202
621.921	1217
622.048	1225
622.174	1214
622.301	1214
622.427	1200
622.554	1216
622.68	1211
622.807	1196
622.933	1237
623.059	1233
623.186	1227
623.312	1222
623.439	1235
623.565	1231
623.692	1235
623.818	1238
623.945	1246
624.071	1239
624.197	1237
624.324	1241
624.45	1231
624.577	1245
624.703	1261
624.829	1239
624.956	1237
625.082	1242
625.209	1240
625.335	1249
625.461	1253
625.588	1260
625.714	1252
625.84	1256
625.967	1252
626.093	1286
626.219	1265
626.346	1262
626.472	1253
626.598	1264
626.725	1253
626.851	1271
626.977	1263
627.103	1290
627.23	1253
627.356	1255
627.482	1273
627.608	1290
627.735	1280
627.861	1298
627.987	1275
628.113	1272
628.24	1300
628.366	1295
628.492	1292
628.618	1297
628.745	1292
628.871	1297
628.997	1308
629.123	1296
629.249	1334
629.376	1293
629.502	1300
629.628	1316
629.754	1312
629.88	1307
630.006	1341
630.132	1316
630.259	1312
630.385	1323
630.511	1317
630.637	1313
630.763	1325
630.889	1354
631.015	1352
631.141	1331
631.268	1333
631.394	1325
631.52	1331
631.646	1357
631.772	1373
631.898	1361
632.024	1356
632.15	1350
632.276	1360
632.402	1363
632.528	1370
632.654	1354
632.78	1375
632.906	1384
633.032	1359
633.158	1400
633.284	1377
633.41	1396
633.536	1397
633.662	1373
633.788	1411
633.914	1398
634.04	1393
634.166	1394
634.292	1409
634.418	1405
634.544	1402
634.67	1409
634.796	1399
634.922	1417
635.048	1438
635.173	1436
635.299	1452
635.425	1434
635.551	1445
635.677	1431
635.803	1466
635.929	1440
636.055	1429
636.181	1418
636.306	1445
636.432	1431
636.558	1466
636.684	1482
636.81	1450
636.936	1457
637.061	1468
637.187	1469
637.313	1453
637.439	1457
637.565	1479
637.69	1465
637.816	1480
637.942	1487
638.068	1516
638.193	1463
638.319	1498
638.445	1480
638.571	1507
638.696	1514
638.822	1491
638.948	1526
639.074	1485
639.199	1528
639.325	1513
639.451	1542
639.577	1530
639.702	1521
639.828	1579
639.954	1534
640.079	1511
640.205	1536
640.331	1557
640.456	1573
640.582	1558
640.708	1546
640.833	1553
640.959	1600
641.084	1584
641.21	1590
641.336	1612
641.461	1622
641.587	1601
641.712	1600
641.838	1609
641.964	1604
642.089	1629
642.215	1615
642.34	1640
642.466	1650
642.592	1664
642.717	1605
642.843	1688
642.968	1673
643.094	1661
643.219	1699
643.345	1696
643.47	1672
643.596	1695
643.721	1734
643.847	1715
643.972	1728
644.098	1718
644.223	1710
644.349	1753
644.474	1725
644.6	1743
644.725	1771
644.85	1773
644.976	1821
645.101	1812
645.227	1795
645.352	1795
645.478	1809
645.603	1813
645.728	1802
645.854	1813
645.979	1809
646.105	1812
646.23	1854
646.355	1829
646.481	1840
646.606	1827
646.731	1857
646.857	1860
646.982	1874
647.107	1893
647.233	1871
647.358	1922
647.483	1918
647.609	1903
647.734	1936
647.859	1949
647.985	1915
648.11	1932
648.235	1967
648.36	1966
648.486	1982
648.611	2003
648.736	2007
648.862	2003
648.987	2053
649.112	2013
649.237	2070
649.362	2033
649.488	2108
649.613	2105
649.738	2117
649.863	2118
649.988	2120
650.114	2142
650.239	2210
650.364	2153
650.489	2216
650.614	2206
650.74	2230
650.865	2242
650.99	2232
651.115	2276
651.24	2288
651.365	2330
651.49	2292
651.615	2292
651.741	2315
651.866	2323
651.991	2331
652.116	2366
652.241	2385
652.366	2402
652.491	2445
652.616	2402
652.741	2445
652.866	2449
652.991	2401
653.116	2420
653.241	2423
653.366	2442
653.491	2477
653.616	2494
653.741	2476
653.866	2423
653.991	2421
654.116	2469
654.241	2485
654.366	2480
654.491	2534
654.616	2529
654.741	2545
654.866	2565
654.991	2583
655.116	2580
655.241	2619
655.366	2642
655.491	2649
655.616	2684
655.741	2730
655.866	2737
655.99	2781
656.115	2844
656.24	2791
656.365	2901
656.49	2912
656.615	2991
656.74	2927
656.865	2998
656.989	2988
657.114	3053
657.239	3070
657.364	3116
657.489	3093
657.614	3169
657.738	3106
657.863	3188
657.988	3125
658.113	3179
658.238	3183
658.362	3197
658.487	3266
658.612	3222
658.737	3246
658.861	3301
658.986	3356
659.111	3376
659.236	3364
659.36	3349
659.485	3465
659.61	3505
659.734	3476
659.859	3526
659.984	3644
660.108	3619
660.233	3658
660.358	3727
660.482	3785
660.607	3810
660.732	3882
660.856	3891
660.981	3987
661.106	4021
661.23	4103
661.355	4148
661.48	4130
661.604	4219
661.729	4210
661.853	4297
661.978	4304
662.103	4367
662.227	4394
662.352	4390
662.476	4422
662.601	4470
662.725	4497
662.85	4494
662.974	4557
663.099	4569
663.224	4588
663.348	4610
663.473	4767
663.597	4618
663.722	4731
663.846	4754
663.971	4789
664.095	4775
664.219	4831
664.344	4889
664.468	4885
664.593	4966
664.717	4979
664.842	5061
664.966	5084
665.091	5061
665.215	5130
665.339	5071
665.464	5226
665.588	5232
665.713	5222
665.837	5295
665.961	5345
666.086	5333
666.21	5254
666.335	5441
666.459	5435
666.583	5382
666.708	5531
666.832	5488
666.956	5461
667.081	5532
667.205	5521
667.329	5509
667.454	5561
667.578	5550
667.702	5555
667.826	5546
667.951	5558
668.075	5610
668.199	5625
668.324	5570
668.448	5660
668.572	5640
668.696	5563
668.82	5655
668.945	5700
669.069	5621
669.193	5718
669.317	5732
669.442	5768
669.566	5817
669.69	5769
669.814	5850
669.938	5855
670.062	6030
670.187	5996
670.311	6023
670.435	6128
670.559	6177
670.683	6338
670.807	6346
670.931	6457
671.056	6559
671.18	6700
671.304	6697
671.428	6815
671.552	6912
671.676	6985
671.8	7012
671.924	7131
672.048	7209
672.172	7286
672.296	7418
672.42	7395
672.544	7524
672.669	7568
672.793	7713
672.917	7866
673.041	7760
673.165	7944
673.289	8107
673.413	8156
673.537	8327
673.661	8367
673.785	8463
673.908	8584
674.032	8710
674.156	8891
674.28	9023
674.404	9048
674.528	9119
674.652	9256
674.776	9405
674.9	9443
675.024	9478
675.148	9520
675.272	9676
675.396	9713
675.519	9608
675.643	9727
675.767	9832
675.891	9734
676.015	9588
676.139	9560
676.263	9637
676.386	9633
676.51	9620
676.634	9529
676.758	9442
676.882	9292
677.005	9370
677.129	9326
677.253	9225
677.377	9157
677.501	9098
677.624	8961
677.748	9015
677.872	8828
677.996	8837
678.119	8632
678.243	8722
678.367	8578
678.491	8466
678.614	8449
678.738	8238
678.862	8314
678.985	8271
679.109	8156
679.233	8039
679.356	8049
679.48	8020
679.604	7921
679.727	7843
679.851	7742
679.975	7709
680.098	7701
680.222	7561
680.346	7525
680.469	7464
680.593	7362
680.716	7343
680.84	7210
680.963	7298
681.087	7342
681.211	7242
681.334	7207
681.458	7176
681.581	7129
681.705	7221
681.828	7102
681.952	7083
682.075	7154
682.199	7141
682.322	7196
682.446	7210
682.569	7215
682.693	7216
682.816	7393
682.94	7658
683.063	7715
683.187	7964
683.31	8246
683.434	8669
683.557	9272
683.681	9775
683.804	10492
683.928	11208
684.051	12304
684.174	13454
684.298	14721
684.421	15984
684.545	17682
684.668	19096
684.791	20323
684.915	21776
685.038	23129
685.161	24602
685.285	25539
685.408	26708
685.531	27972
685.655	28891
685.778	29875
685.901	30898
686.025	31827
686.148	32773
686.271	33632
686.395	34645
686.518	35574
686.641	36502
686.764	37329
686.888	37982
687.011	38498
687.134	39231
687.257	39692
687.381	39965
687.504	40371
687.627	40240
687.75	40482
687.873	40604
687.997	40495
688.12	40292
688.243	39991
688.366	40101
688.489	39572
688.613	39090
688.736	38854
688.859	38290
688.982	37927
689.105	37131
689.228	36368
689.351	36019
689.475	35159
689.598	34749
689.721	33980
689.844	33358
689.967	32497
690.09	31695
690.213	31065
690.336	30385
690.459	29604
690.582	28932
690.705	28543
690.828	27839
690.951	27392
691.074	26921
691.197	26236
691.32	25810
691.443	25691
691.566	25347
691.689	24832
691.812	24562
691.935	24421
692.058	24294
692.181	23991
692.304	23842
692.427	23768
692.55	23312
692.673	23129
692.796	22873
692.919	22859
693.042	22703
693.165	22458
693.288	22232
693.411	22370
693.533	21981
693.656	21974
693.779	21750
693.902	21466
694.025	21362
694.148	21289
694.271	21073
694.393	20976
694.516	20868
694.639	20624
694.762	20447
694.885	20544
695.008	20592
695.13	20419
695.253	20538
695.376	20391
695.499	20250
695.622	20361
695.744	20454
695.867	20196
695.99	20331
696.113	20025
696.235	20290
696.358	20214
696.481	20340
696.603	20368
696.726	20385
696.849	20628
696.972	20622
697.094	20626
697.217	20696
697.34	20529
697.462	20530
697.585	20595
697.708	20399
697.83	20482
697.953	20464
698.075	20448
698.198	20321
698.321	20280
698.443	20201
698.566	20020
698.688	19943
698.811	20033
698.934	19958
699.056	19665
699.179	19588
699.301	19523
699.424	19440
699.546	19454
699.669	19188
699.792	19066
699.914	18900
700.037	18736
700.159	18692
700.282	18523
700.404	18266
700.527	18090
700.649	18044
700.772	17790
700.894	17625
701.016	17594
